Hit,Target
1350038,TRG-6
1350038,TRG-74
1350038,TRG-43
1350038,TRG-28
1350038,TRG-75
1350039,TRG-41
1350039,TRG-12
1350039,TRG-7
1350039,TRG-96
1350039,TRG-36
1350039,TRG-49
1350039,TRG-22
1350040,TRG-4
1350040,TRG-46
1350040,TRG-17
1350040,TRG-56
1350040,TRG-48
1350041,TRG-47
1350041,TRG-79
1350041,TRG-31
1350041,TRG-79
1350041,TRG-23
1350041,TRG-62
1350041,TRG-1
1350043,TRG-17
1350043,TRG-11
1350043,TRG-20
1350043,TRG-27
1350043,TRG-60
1350044,TRG-65
1350044,TRG-80
1350044,TRG-24
1350044,TRG-16
1350044,TRG-36
1350045,TRG-86
1350045,TRG-84
1350045,TRG-30
1350045,TRG-30
1350046,TRG-69
1350046,TRG-88
1350047,TRG-7
1350047,TRG-78
1350047,TRG-21
1350047,TRG-86
1350047,TRG-73
1350048,TRG-4
1350048,TRG-48
1350048,TRG-17
1350048,TRG-57
1350048,TRG-29
1350048,TRG-56
1350048,TRG-13
1350049,TRG-70
1350049,TRG-81
1350050,TRG-74
1350050,TRG-44
1350050,TRG-18
1350050,TRG-43
1350050,TRG-37
1350050,TRG-8
1350050,TRG-75
1350050,TRG-45
1350051,TRG-19
1350051,TRG-75
1350051,TRG-58
1350051,TRG-79
1350051,TRG-4
1350051,TRG-43
1350051,TRG-6
1350051,TRG-37
1350052,TRG-10
1350052,TRG-6
1350052,TRG-20
1350052,TRG-86
1350052,TRG-16
1350052,TRG-57
1350053,TRG-70
1350053,TRG-86
1350053,TRG-96
1350053,TRG-28
1350053,TRG-53
1350053,TRG-68
1350053,TRG-7
1350053,TRG-29
1350054,TRG-61
1350056,TRG-31
1350056,TRG-74
1350056,TRG-36
1350056,TRG-57
1350056,TRG-94
1350057,TRG-1
1350057,TRG-33
1350057,TRG-30
1350057,TRG-95
1350057,TRG-29
1350057,TRG-99
1350057,TRG-23
1350057,TRG-15
1350057,TRG-15
1350058,TRG-56
1350058,TRG-92
1350058,TRG-49
1350058,TRG-88
1350058,TRG-89
1350058,TRG-4
1350058,TRG-44
1350058,TRG-79
1350059,TRG-28
1350060,TRG-83
1350060,TRG-46
1350060,TRG-75
1350060,TRG-79
1350060,TRG-76
1350060,TRG-4
1350060,TRG-84
1350060,TRG-88
1350060,TRG-74
1350061,TRG-56
1350061,TRG-41
1350061,TRG-2
1350061,TRG-44
1350061,TRG-41
1350061,TRG-79
1350061,TRG-40
1350068,TRG-17
1350068,TRG-75
1350068,TRG-86
1350062,TRG-59
1350062,TRG-29
1350062,TRG-25
1350062,TRG-52
1350062,TRG-94
1350062,TRG-58
1350063,TRG-77
1350063,TRG-23
1350064,TRG-87
1350064,TRG-57
1350064,TRG-57
1350064,TRG-46
1350064,TRG-96
1350065,TRG-23
1350065,TRG-14
1350065,TRG-40
1350065,TRG-93
1350065,TRG-66
1350065,TRG-66
1350065,TRG-62
1350065,TRG-50
1350065,TRG-57
1350066,TRG-27
1350066,TRG-96
1350066,TRG-18
1350066,TRG-90
1350066,TRG-72
1350066,TRG-49
1350066,TRG-92
1350067,TRG-28
1350067,TRG-96
1350067,TRG-48
1350067,TRG-75
1350067,TRG-38
1350067,TRG-30
1350067,TRG-84
1350067,TRG-38
1350067,TRG-30
1350069,TRG-12
1350069,TRG-35
1350069,TRG-84
1350069,TRG-69
1350069,TRG-59
1350070,TRG-43
1350070,TRG-53
1350070,TRG-8
1350071,TRG-30
1350071,TRG-98
1350071,TRG-26
1350071,TRG-21
1350071,TRG-95
1350072,TRG-43
1350072,TRG-76
1350072,TRG-86
1350072,TRG-2
1350072,TRG-60
1350072,TRG-65
1350072,TRG-27
1350072,TRG-57
1350073,TRG-26
1350073,TRG-55
1350073,TRG-71
1350073,TRG-8
1350074,TRG-42
1350074,TRG-37
1350074,TRG-66
1350076,TRG-16
1350076,TRG-36
1350076,TRG-70
1350076,TRG-24
1350076,TRG-18
1350076,TRG-32
1350076,TRG-56
1350076,TRG-5
1350076,TRG-16
1350077,TRG-1
1350077,TRG-97
1350077,TRG-31
1350077,TRG-10
1350078,TRG-75
1350079,TRG-53
1350079,TRG-19
1350079,TRG-62
1350079,TRG-5
1350079,TRG-15
1350080,TRG-53
1350080,TRG-47
1350080,TRG-60
1350080,TRG-95
1350080,TRG-39
1350081,TRG-22
1350081,TRG-42
1350081,TRG-0
1350081,TRG-50
1350081,TRG-22
1350081,TRG-38
1350081,TRG-82
1350083,TRG-88
1350084,TRG-0
1350085,TRG-5
1350085,TRG-57
1350085,TRG-37
1350086,TRG-19
1350086,TRG-36
1350086,TRG-51
1350086,TRG-68
1350086,TRG-68
1350086,TRG-69
1350086,TRG-2
1350087,TRG-77
1350088,TRG-46
1350088,TRG-0
1350088,TRG-41
1350088,TRG-56
1350088,TRG-76
1350088,TRG-49
1350088,TRG-63
1350089,TRG-47
1350089,TRG-76
1350089,TRG-25
1350089,TRG-23
1350089,TRG-77
1350089,TRG-9
1350090,TRG-89
1350090,TRG-15
1350090,TRG-12
1350090,TRG-57
1350090,TRG-67
1350090,TRG-65
1350090,TRG-0
1350090,TRG-9
1350090,TRG-82
1350091,TRG-77
1350092,TRG-93
1350092,TRG-19
1350092,TRG-41
1350092,TRG-63
1350092,TRG-98
1350092,TRG-43
1350092,TRG-38
1350092,TRG-93
1350093,TRG-36
1350093,TRG-50
1350093,TRG-66
1350093,TRG-90
1350093,TRG-65
1350094,TRG-6
1350094,TRG-68
1350095,TRG-51
1350095,TRG-91
1350095,TRG-81
1350095,TRG-18
1350095,TRG-5
1350095,TRG-45
1350095,TRG-51
1350097,TRG-59
1350097,TRG-28
1350097,TRG-56
1350097,TRG-6
1350097,TRG-5
1350098,TRG-71
1350098,TRG-99
1350098,TRG-8
1350098,TRG-49
1350098,TRG-45
1350098,TRG-70
1350098,TRG-27
1350098,TRG-58
1350099,TRG-90
1350099,TRG-67
1350099,TRG-92
1350099,TRG-74
1350099,TRG-84
1350099,TRG-28
1350100,TRG-19
1350100,TRG-3
1350100,TRG-23
1350100,TRG-44
1350100,TRG-3
1350100,TRG-23
1350101,TRG-8
1350102,TRG-16
1350102,TRG-46
1350103,TRG-78
1350103,TRG-74
1350103,TRG-19
1350103,TRG-13
1350104,TRG-79
1350104,TRG-59
1350104,TRG-42
1350104,TRG-10
1350104,TRG-78
1350104,TRG-7
1350104,TRG-92
1350104,TRG-71
1350110,TRG-29
1350110,TRG-44
1350110,TRG-0
1350110,TRG-54
1350110,TRG-90
1350110,TRG-81
1350110,TRG-43
1350105,TRG-43
1350105,TRG-71
1350105,TRG-30
1350106,TRG-67
1350106,TRG-3
1350106,TRG-53
1350107,TRG-65
1350107,TRG-57
1350107,TRG-72
1350107,TRG-20
1350107,TRG-41
1350108,TRG-85
1350111,TRG-61
1350111,TRG-90
1350111,TRG-33
1350111,TRG-4
1350113,TRG-42
1350113,TRG-53
1350114,TRG-25
1350114,TRG-81
1350114,TRG-84
1350114,TRG-30
1350114,TRG-5
1350114,TRG-26
1350114,TRG-66
1350114,TRG-89
1350114,TRG-18
1350115,TRG-91
1350115,TRG-56
1350115,TRG-35
1350115,TRG-52
1350115,TRG-12
1350115,TRG-75
1350130,TRG-61
1350130,TRG-93
1350130,TRG-58
1350130,TRG-11
1350130,TRG-3
1350130,TRG-7
1350130,TRG-27
1350130,TRG-19
1350116,TRG-5
1350116,TRG-90
1350116,TRG-25
1350116,TRG-14
1350116,TRG-18
1350116,TRG-29
1350117,TRG-91
1350117,TRG-65
1350117,TRG-4
1350117,TRG-34
1350117,TRG-14
1350117,TRG-39
1350118,TRG-68
1350118,TRG-81
1350118,TRG-86
1350118,TRG-19
1350118,TRG-18
1350118,TRG-55
1350119,TRG-41
1350119,TRG-76
1350119,TRG-4
1350119,TRG-4
1350119,TRG-68
1350119,TRG-24
1350119,TRG-47
1350119,TRG-95
1350131,TRG-53
1350131,TRG-55
1350131,TRG-13
1350131,TRG-72
1350131,TRG-88
1350120,TRG-95
1350120,TRG-86
1350120,TRG-95
1350120,TRG-96
1350120,TRG-32
1350121,TRG-85
1350121,TRG-96
1350122,TRG-71
1350122,TRG-99
1350122,TRG-24
1350122,TRG-90
1350122,TRG-28
1350122,TRG-62
1350122,TRG-9
1350122,TRG-88
1350122,TRG-45
1350123,TRG-67
1350123,TRG-61
1351285,TRG-93
1351285,TRG-52
1351285,TRG-80
1351285,TRG-69
1351285,TRG-99
1350125,TRG-88
1350125,TRG-72
1350125,TRG-29
1350125,TRG-99
1350125,TRG-96
1350125,TRG-77
1350125,TRG-45
1350125,TRG-47
1350125,TRG-62
1350126,TRG-65
1350126,TRG-76
1350126,TRG-45
1350126,TRG-44
1350126,TRG-59
1350126,TRG-0
1350126,TRG-17
1350126,TRG-67
1350126,TRG-52
1350127,TRG-95
1350127,TRG-91
1350127,TRG-53
1350127,TRG-46
1350127,TRG-76
1350127,TRG-58
1350127,TRG-51
1350127,TRG-57
1350128,TRG-19
1350128,TRG-35
1350128,TRG-29
1350128,TRG-9
1350128,TRG-22
1350128,TRG-94
1350128,TRG-14
1350128,TRG-78
1350129,TRG-78
1350129,TRG-12
1350129,TRG-18
1350129,TRG-10
1350129,TRG-18
1350129,TRG-25
1350129,TRG-25
1350132,TRG-23
1350132,TRG-29
1350132,TRG-29
1350132,TRG-76
1350132,TRG-91
1350132,TRG-87
1350132,TRG-82
1350133,TRG-66
1350133,TRG-39
1350133,TRG-74
1350134,TRG-13
1350134,TRG-29
1350135,TRG-48
1350135,TRG-75
1350135,TRG-71
1350135,TRG-95
1350135,TRG-52
1350135,TRG-51
1350135,TRG-27
1350135,TRG-13
1350136,TRG-21
1350136,TRG-80
1350136,TRG-57
1350136,TRG-38
1350136,TRG-25
1350136,TRG-91
1350136,TRG-48
1350136,TRG-35
1350136,TRG-98
1350137,TRG-66
1350211,TRG-32
1350211,TRG-55
1350211,TRG-36
1350211,TRG-26
1350211,TRG-21
1350138,TRG-68
1350138,TRG-13
1350138,TRG-46
1350138,TRG-4
1350139,TRG-98
1350139,TRG-39
1350139,TRG-26
1350139,TRG-19
1350140,TRG-71
1350140,TRG-77
1350140,TRG-15
1350140,TRG-88
1350141,TRG-79
1350141,TRG-79
1350141,TRG-32
1350141,TRG-19
1350141,TRG-39
1350141,TRG-2
1350141,TRG-27
1350141,TRG-69
1350142,TRG-10
1350142,TRG-54
1350142,TRG-79
1350142,TRG-7
1350148,TRG-47
1350148,TRG-71
1350148,TRG-14
1350144,TRG-49
1350144,TRG-36
1350144,TRG-5
1350144,TRG-2
1350145,TRG-22
1350145,TRG-91
1350146,TRG-63
1350146,TRG-41
1350146,TRG-62
1350146,TRG-87
1350147,TRG-96
1350147,TRG-19
1350147,TRG-62
1350147,TRG-13
1350147,TRG-69
1350147,TRG-72
1350147,TRG-38
1350147,TRG-91
1350149,TRG-54
1350149,TRG-16
1350149,TRG-1
1350150,TRG-57
1350150,TRG-41
1350150,TRG-94
1350150,TRG-51
1350150,TRG-0
1350150,TRG-87
1350151,TRG-54
1350151,TRG-70
1350151,TRG-3
1350151,TRG-22
1350152,TRG-25
1350152,TRG-55
1350152,TRG-49
1350153,TRG-54
1350153,TRG-36
1350153,TRG-20
1350153,TRG-31
1350153,TRG-91
1350154,TRG-67
1350154,TRG-93
1350154,TRG-59
1350154,TRG-98
1350155,TRG-3
1350155,TRG-36
1350156,TRG-32
1350156,TRG-45
1350156,TRG-37
1350156,TRG-26
1350156,TRG-81
1350157,TRG-0
1350157,TRG-22
1350157,TRG-78
1350157,TRG-48
1350157,TRG-80
1350157,TRG-72
1350157,TRG-34
1350158,TRG-61
1350159,TRG-20
1350159,TRG-45
1350159,TRG-43
1350159,TRG-63
1350159,TRG-22
1350159,TRG-83
1350159,TRG-84
1350160,TRG-94
1350160,TRG-58
1350231,TRG-42
1350161,TRG-54
1350161,TRG-0
1350161,TRG-89
1350161,TRG-99
1350161,TRG-6
1350161,TRG-94
1350161,TRG-9
1350162,TRG-63
1350162,TRG-7
1350162,TRG-52
1350162,TRG-95
1350162,TRG-2
1350162,TRG-13
1350163,TRG-58
1350164,TRG-41
1350164,TRG-77
1350165,TRG-31
1350165,TRG-65
1350166,TRG-35
1350166,TRG-86
1350166,TRG-36
1350166,TRG-49
1350166,TRG-67
1350232,TRG-59
1350232,TRG-15
1350232,TRG-9
1350232,TRG-66
1350232,TRG-1
1350167,TRG-77
1350167,TRG-95
1350167,TRG-40
1350167,TRG-48
1350168,TRG-9
1350168,TRG-98
1350168,TRG-70
1350168,TRG-48
1350168,TRG-26
1350169,TRG-34
1350169,TRG-74
1350169,TRG-33
1350170,TRG-31
1350170,TRG-4
1350170,TRG-64
1350170,TRG-26
1350170,TRG-10
1350171,TRG-87
1350171,TRG-75
1350171,TRG-79
1350171,TRG-82
1350171,TRG-97
1350172,TRG-76
1350172,TRG-31
1350172,TRG-89
1350172,TRG-15
1350172,TRG-46
1350172,TRG-65
1350172,TRG-83
1350172,TRG-62
1350173,TRG-45
1350174,TRG-15
1350174,TRG-25
1350174,TRG-42
1350174,TRG-78
1350174,TRG-26
1350174,TRG-35
1350174,TRG-95
1350175,TRG-41
1350175,TRG-5
1350175,TRG-10
1350175,TRG-78
1350175,TRG-37
1350175,TRG-22
1350176,TRG-30
1350176,TRG-93
1350177,TRG-26
1350177,TRG-83
1350177,TRG-53
1350177,TRG-3
1350177,TRG-70
1350177,TRG-85
1350178,TRG-37
1350178,TRG-49
1350178,TRG-84
1350178,TRG-70
1350178,TRG-61
1350178,TRG-87
1350179,TRG-95
1350179,TRG-70
1350179,TRG-78
1350179,TRG-14
1350179,TRG-80
1350180,TRG-28
1350180,TRG-57
1350180,TRG-81
1350180,TRG-25
1350180,TRG-16
1350180,TRG-87
1350180,TRG-82
1350180,TRG-48
1350180,TRG-93
1350182,TRG-33
1350182,TRG-41
1350182,TRG-81
1350182,TRG-59
1350182,TRG-0
1350182,TRG-70
1350182,TRG-42
1350182,TRG-43
1350182,TRG-91
1350183,TRG-46
1350184,TRG-36
1350184,TRG-12
1350184,TRG-56
1350184,TRG-9
1350186,TRG-80
1350186,TRG-66
1350186,TRG-40
1350186,TRG-14
1350186,TRG-47
1350186,TRG-62
1350186,TRG-20
1350186,TRG-69
1350187,TRG-1
1350187,TRG-91
1350188,TRG-4
1350188,TRG-3
1350188,TRG-19
1350188,TRG-8
1350188,TRG-23
1350189,TRG-79
1350189,TRG-2
1350190,TRG-41
1350190,TRG-26
1350192,TRG-89
1350192,TRG-89
1350192,TRG-73
1350192,TRG-75
1350192,TRG-14
1350192,TRG-55
1350192,TRG-94
1350192,TRG-93
1350192,TRG-68
1350193,TRG-33
1350193,TRG-72
1350193,TRG-19
1350193,TRG-94
1350193,TRG-61
1350193,TRG-10
1350193,TRG-38
1350194,TRG-10
1350194,TRG-74
1350194,TRG-8
1350194,TRG-54
1350194,TRG-51
1350195,TRG-66
1350195,TRG-82
1350195,TRG-87
1350195,TRG-59
1350195,TRG-72
1350195,TRG-20
1350195,TRG-23
1350196,TRG-1
1350196,TRG-74
1350196,TRG-74
1350196,TRG-59
1350196,TRG-22
1350197,TRG-17
1350197,TRG-79
1350198,TRG-89
1350198,TRG-7
1350198,TRG-46
1350198,TRG-34
1350198,TRG-83
1350199,TRG-29
1350199,TRG-22
1350199,TRG-62
1350200,TRG-75
1350200,TRG-12
1350200,TRG-34
1350200,TRG-32
1350200,TRG-16
1350200,TRG-21
1350200,TRG-48
1350201,TRG-26
1350201,TRG-31
1350201,TRG-57
1350201,TRG-56
1350201,TRG-64
1350201,TRG-87
1350201,TRG-92
1350201,TRG-57
1350202,TRG-83
1350203,TRG-64
1350203,TRG-88
1350203,TRG-76
1350203,TRG-64
1350203,TRG-94
1350204,TRG-84
1350204,TRG-34
1350204,TRG-14
1350204,TRG-61
1350204,TRG-37
1350204,TRG-19
1350204,TRG-91
1350205,TRG-41
1350205,TRG-15
1350205,TRG-28
1350205,TRG-94
1350205,TRG-33
1350205,TRG-46
1350205,TRG-60
1350206,TRG-84
1350206,TRG-39
1350206,TRG-3
1350206,TRG-22
1350207,TRG-54
1350207,TRG-58
1350207,TRG-35
1350207,TRG-10
1350207,TRG-11
1350207,TRG-3
1350207,TRG-99
1350208,TRG-97
1350208,TRG-41
1350208,TRG-3
1350208,TRG-68
1350210,TRG-95
1350210,TRG-90
1350210,TRG-22
1350210,TRG-16
1350210,TRG-73
1350210,TRG-40
1350210,TRG-30
1350210,TRG-76
1350210,TRG-6
1350212,TRG-38
1350212,TRG-79
1350212,TRG-16
1350213,TRG-5
1350213,TRG-78
1350213,TRG-18
1350213,TRG-58
1350213,TRG-87
1350213,TRG-0
1350213,TRG-7
1350214,TRG-76
1350214,TRG-32
1350214,TRG-66
1350214,TRG-15
1350215,TRG-8
1350215,TRG-82
1350215,TRG-31
1350215,TRG-89
1350215,TRG-75
1350215,TRG-88
1350215,TRG-21
1350216,TRG-1
1350216,TRG-39
1350216,TRG-66
1350216,TRG-22
1350216,TRG-7
1350216,TRG-74
1350216,TRG-50
1350216,TRG-22
1350216,TRG-45
1350217,TRG-33
1350217,TRG-97
1350217,TRG-72
1350217,TRG-18
1350217,TRG-74
1350218,TRG-60
1350218,TRG-99
1350218,TRG-12
1350218,TRG-69
1350218,TRG-81
1350218,TRG-26
1350219,TRG-62
1350219,TRG-70
1350219,TRG-85
1350219,TRG-96
1350219,TRG-54
1350219,TRG-16
1350219,TRG-74
1350219,TRG-93
1350219,TRG-9
1350220,TRG-43
1350220,TRG-89
1350220,TRG-70
1350220,TRG-47
1350220,TRG-3
1350220,TRG-50
1350220,TRG-69
1350221,TRG-75
1350221,TRG-24
1350221,TRG-41
1350221,TRG-97
1350222,TRG-3
1350222,TRG-51
1350222,TRG-19
1350223,TRG-14
1350223,TRG-48
1350223,TRG-58
1350223,TRG-77
1350233,TRG-89
1350233,TRG-21
1350233,TRG-44
1350233,TRG-11
1350233,TRG-5
1350233,TRG-75
1350233,TRG-6
1350233,TRG-39
1350224,TRG-60
1350224,TRG-28
1350224,TRG-69
1350224,TRG-93
1350224,TRG-50
1350225,TRG-48
1350225,TRG-35
1350226,TRG-50
1350226,TRG-54
1350226,TRG-84
1350226,TRG-2
1350226,TRG-33
1350226,TRG-74
1350226,TRG-2
1350226,TRG-28
1350226,TRG-23
1350227,TRG-5
1350227,TRG-61
1350227,TRG-80
1350227,TRG-6
1350227,TRG-44
1350227,TRG-19
1350228,TRG-86
1350229,TRG-81
1350229,TRG-25
1350229,TRG-66
1350229,TRG-15
1350229,TRG-45
1350229,TRG-89
1350229,TRG-9
1350229,TRG-68
1350229,TRG-28
1350234,TRG-41
1350234,TRG-79
1350234,TRG-80
1350234,TRG-47
1350234,TRG-41
1350234,TRG-18
1350234,TRG-66
1350235,TRG-37
1350235,TRG-14
1350235,TRG-13
1350235,TRG-51
1350235,TRG-59
1350235,TRG-8
1350235,TRG-23
1350235,TRG-64
1350237,TRG-52
1350238,TRG-41
1350238,TRG-19
1350238,TRG-9
1350238,TRG-61
1350238,TRG-37
1350239,TRG-71
1350239,TRG-20
1350239,TRG-69
1350239,TRG-91
1350239,TRG-53
1350239,TRG-48
1350239,TRG-62
1350239,TRG-25
1350239,TRG-37
1350240,TRG-10
1350240,TRG-48
1350241,TRG-15
1350242,TRG-19
1350242,TRG-69
1350242,TRG-5
1350242,TRG-12
1350242,TRG-97
1350242,TRG-6
1350242,TRG-4
1350242,TRG-89
1350243,TRG-62
1350243,TRG-76
1350243,TRG-36
1350243,TRG-87
1350243,TRG-93
1350243,TRG-8
1350243,TRG-72
1350244,TRG-60
1350244,TRG-4
1350244,TRG-29
1350245,TRG-6
1350246,TRG-18
1350246,TRG-52
1350247,TRG-84
1350247,TRG-76
1350247,TRG-81
1350247,TRG-46
1350247,TRG-44
1350247,TRG-18
1350248,TRG-54
1350248,TRG-32
1350248,TRG-2
1350248,TRG-52
1350248,TRG-97
1350248,TRG-83
1350248,TRG-54
1350248,TRG-76
1350248,TRG-96
1350249,TRG-85
1350249,TRG-90
1350249,TRG-47
1350249,TRG-3
1350249,TRG-3
1350250,TRG-8
1350250,TRG-47
1350250,TRG-45
1350250,TRG-79
1350251,TRG-68
1350251,TRG-77
1350251,TRG-17
1350251,TRG-71
1350251,TRG-37
1350251,TRG-66
1350252,TRG-40
1350252,TRG-86
1350252,TRG-27
1350252,TRG-82
1350253,TRG-15
1350253,TRG-95
1350253,TRG-43
1350254,TRG-7
1350255,TRG-81
1350255,TRG-41
1350296,TRG-22
1350296,TRG-86
1350296,TRG-23
1350296,TRG-63
1350296,TRG-93
1350296,TRG-52
1350296,TRG-67
1350296,TRG-37
1350257,TRG-78
1350257,TRG-64
1350258,TRG-48
1350258,TRG-85
1350258,TRG-85
1350258,TRG-72
1350258,TRG-24
1350258,TRG-77
1350259,TRG-66
1350260,TRG-44
1350260,TRG-44
1350261,TRG-41
1350261,TRG-10
1350261,TRG-29
1350261,TRG-71
1350261,TRG-84
1350261,TRG-95
1350262,TRG-99
1350262,TRG-6
1350262,TRG-18
1350262,TRG-47
1350262,TRG-27
1350262,TRG-91
1350262,TRG-45
1350262,TRG-92
1350262,TRG-83
1350263,TRG-61
1350263,TRG-73
1350263,TRG-16
1350263,TRG-76
1350263,TRG-55
1350263,TRG-87
1350263,TRG-0
1350263,TRG-18
1350263,TRG-70
1350264,TRG-65
1350264,TRG-14
1350264,TRG-54
1350264,TRG-56
1350264,TRG-50
1350264,TRG-97
1350264,TRG-2
1350264,TRG-19
1350264,TRG-72
1350265,TRG-42
1350265,TRG-53
1350265,TRG-65
1350266,TRG-5
1350266,TRG-33
1350266,TRG-2
1350266,TRG-6
1350266,TRG-10
1350266,TRG-3
1350266,TRG-97
1350266,TRG-72
1350266,TRG-76
1350267,TRG-98
1350267,TRG-13
1350268,TRG-33
1350268,TRG-42
1350269,TRG-16
1350269,TRG-59
1350269,TRG-55
1350269,TRG-4
1350269,TRG-91
1350269,TRG-35
1350269,TRG-27
1350269,TRG-55
1350269,TRG-58
1350325,TRG-25
1350325,TRG-15
1350325,TRG-73
1350325,TRG-73
1350325,TRG-86
1350325,TRG-39
1350325,TRG-24
1350325,TRG-76
1350270,TRG-13
1350270,TRG-72
1350271,TRG-49
1350271,TRG-59
1350271,TRG-4
1350271,TRG-3
1350271,TRG-88
1350271,TRG-90
1350271,TRG-7
1350271,TRG-2
1350271,TRG-51
1350272,TRG-91
1350272,TRG-56
1350272,TRG-60
1350272,TRG-79
1350273,TRG-79
1350273,TRG-95
1350334,TRG-26
1350334,TRG-40
1350334,TRG-65
1350334,TRG-49
1350334,TRG-61
1350334,TRG-1
1350334,TRG-31
1350334,TRG-91
1350274,TRG-61
1350274,TRG-37
1350274,TRG-84
1350274,TRG-53
1350274,TRG-39
1350275,TRG-22
1350275,TRG-93
1350275,TRG-25
1350276,TRG-56
1350276,TRG-86
1350276,TRG-25
1350276,TRG-56
1350276,TRG-60
1350276,TRG-21
1350276,TRG-19
1350276,TRG-41
1350276,TRG-77
1350277,TRG-61
1350278,TRG-49
1350278,TRG-36
1350278,TRG-12
1350278,TRG-0
1350278,TRG-31
1350278,TRG-61
1350278,TRG-28
1350279,TRG-96
1350279,TRG-25
1350279,TRG-50
1350279,TRG-3
1350279,TRG-17
1350279,TRG-82
1350279,TRG-35
1350279,TRG-12
1350280,TRG-72
1350281,TRG-77
1350281,TRG-25
1350281,TRG-64
1350283,TRG-95
1350283,TRG-70
1350283,TRG-24
1350283,TRG-4
1350283,TRG-94
1350283,TRG-66
1350283,TRG-5
1350283,TRG-90
1350284,TRG-82
1350284,TRG-50
1350286,TRG-56
1350286,TRG-42
1350286,TRG-58
1350286,TRG-39
1350286,TRG-0
1350286,TRG-14
1350286,TRG-2
1350286,TRG-90
1350295,TRG-47
1350295,TRG-81
1350295,TRG-10
1350295,TRG-82
1350295,TRG-11
1350295,TRG-98
1350295,TRG-28
1350295,TRG-10
1350295,TRG-79
1350376,TRG-94
1350376,TRG-94
1350376,TRG-95
1350376,TRG-53
1350297,TRG-80
1350298,TRG-95
1350298,TRG-4
1350298,TRG-69
1350298,TRG-61
1350299,TRG-93
1350299,TRG-15
1350299,TRG-74
1350299,TRG-19
1350299,TRG-28
1350299,TRG-60
1350299,TRG-70
1350299,TRG-91
1350299,TRG-60
1350300,TRG-56
1350300,TRG-65
1350300,TRG-45
1350326,TRG-24
1350302,TRG-37
1350302,TRG-19
1350303,TRG-54
1350303,TRG-82
1350303,TRG-97
1350303,TRG-81
1350303,TRG-46
1350303,TRG-36
1350303,TRG-47
1350304,TRG-96
1350304,TRG-39
1350304,TRG-98
1350304,TRG-64
1350304,TRG-5
1350304,TRG-51
1350304,TRG-77
1350304,TRG-89
1350305,TRG-42
1350305,TRG-52
1350305,TRG-36
1350305,TRG-96
1350305,TRG-31
1350305,TRG-34
1350305,TRG-49
1350305,TRG-54
1350305,TRG-81
1350316,TRG-28
1350316,TRG-28
1350316,TRG-29
1350316,TRG-80
1350316,TRG-13
1350316,TRG-15
1350316,TRG-10
1350307,TRG-22
1350307,TRG-77
1350307,TRG-21
1350307,TRG-71
1350307,TRG-60
1350307,TRG-17
1350309,TRG-4
1350309,TRG-1
1350309,TRG-71
1350309,TRG-73
1350309,TRG-88
1350310,TRG-79
1350310,TRG-74
1350310,TRG-4
1350310,TRG-59
1350310,TRG-92
1350310,TRG-81
1350310,TRG-5
1350310,TRG-22
1350323,TRG-72
1350311,TRG-76
1350311,TRG-34
1350311,TRG-71
1350311,TRG-1
1350311,TRG-91
1350311,TRG-80
1350311,TRG-20
1350311,TRG-39
1350311,TRG-88
1350312,TRG-33
1350312,TRG-65
1350313,TRG-9
1350313,TRG-40
1350314,TRG-87
1350314,TRG-27
1350314,TRG-51
1350314,TRG-12
1350314,TRG-87
1350314,TRG-60
1350315,TRG-66
1350317,TRG-44
1350317,TRG-33
1350317,TRG-70
1350318,TRG-35
1350318,TRG-16
1350318,TRG-27
1350318,TRG-73
1350318,TRG-81
1350318,TRG-78
1350318,TRG-80
1350319,TRG-82
1350319,TRG-14
1350319,TRG-79
1350319,TRG-96
1350319,TRG-42
1350319,TRG-55
1350319,TRG-18
1350319,TRG-47
1350319,TRG-49
1350320,TRG-5
1350320,TRG-37
1350320,TRG-38
1350320,TRG-54
1350320,TRG-39
1350320,TRG-43
1350320,TRG-29
1350320,TRG-62
1350321,TRG-97
1350321,TRG-53
1350321,TRG-76
1350321,TRG-17
1350321,TRG-28
1350321,TRG-45
1350322,TRG-8
1350322,TRG-71
1350322,TRG-59
1350322,TRG-65
1350322,TRG-18
1350322,TRG-2
1350322,TRG-80
1350322,TRG-4
1350322,TRG-0
1350327,TRG-66
1350329,TRG-83
1350329,TRG-2
1350329,TRG-75
1350329,TRG-89
1350329,TRG-27
1350329,TRG-28
1350329,TRG-6
1350329,TRG-33
1350330,TRG-55
1350330,TRG-64
1350330,TRG-49
1350330,TRG-14
1350331,TRG-52
1350331,TRG-97
1350331,TRG-82
1350331,TRG-22
1350333,TRG-2
1350333,TRG-57
1350333,TRG-66
1350333,TRG-75
1350333,TRG-18
1350333,TRG-89
1350333,TRG-25
1350335,TRG-45
1350335,TRG-78
1350335,TRG-59
1350335,TRG-87
1350335,TRG-99
1350335,TRG-70
1350335,TRG-2
1350335,TRG-8
1350335,TRG-92
1350336,TRG-42
1350336,TRG-31
1350336,TRG-37
1350336,TRG-31
1350336,TRG-72
1350336,TRG-84
1350336,TRG-9
1350337,TRG-87
1350337,TRG-26
1350338,TRG-30
1350338,TRG-29
1350338,TRG-33
1350338,TRG-80
1350338,TRG-19
1350338,TRG-88
1350339,TRG-8
1350339,TRG-32
1350339,TRG-10
1350339,TRG-12
1350339,TRG-26
1350339,TRG-56
1350340,TRG-16
1350340,TRG-63
