smiles,CMPD_CHEMBLID,CYP3A4,hERG_pIC50
Cn1nccc1CCOc2ccc(cc2)C3CCN(CC3)c4ccc5nnc(n5n4)C(F)(F)F,CHEMBL2346973,,4.75
Cn1ncnc1Cn2cc(CN(C3CC3)C(=O)[C@H]4CNCC[C@]4(O)c5ccc(F)c(F)c5)c6c(F)cccc26,CHEMBL1910314,,5.36
Cn1nnc(n1)C2CC3(NC2CCC3OCc4cc(cc(c4)C(F)(F)F)C(F)(F)F)c5ccccc5,CHEMBL380684,,7.00
CNC(=O)[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NC)nc(nc34)C#Cc5ccc(Cl)s5,CHEMBL3407784,,4.89
CNC(=O)[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NC)nc(nc34)C#Cc5cccs5,CHEMBL3407783,,4.94
CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc2ccc3ccccc3c2)N(C)C(=O)\C=C\CC(C)(C)N,CHEMBL281764,5.10,
CNC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)CNC(=O)OCc2ccccc2)c3ccccc3,CHEMBL1412047,4.80,
CNC(=O)[C@@H]1O[C@H]([C@@H](O)[C@H]1O)n2cnc3c(NCc4ccc(N)cc4)ncnc23,CHEMBL1356396,4.60,
CNC(=O)[C@@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCc4cccc(I)c4)ncnc23,CHEMBL1434729,4.40,
CNC(=O)[C@]1(C)C[C@H]1[C@H](NC(=O)[C@]2(C)C[C@H]2[C@H](NC(=O)OCc3ccccc3)c4ccccc4)c5ccccc5,CHEMBL1450413,4.80,
CNC(=O)[C@H](C)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc2ccccc2)c3ccccc3,CHEMBL1527466,5.60,
CNC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc2ccccc2)c3ccccc3,CHEMBL1483712,5.70,
CNC(=O)[C@H](C)\C=C\C(NC(=O)OCc1ccccc1)c2ccc(cc2)C(=O)OC,CHEMBL1486596,5.10,
CNC(=O)\C=C\c1cc(OC)cc(c1)c2ccc3cc(OC)ccc3c2,CHEMBL3645225,5.65,
CNC(=O)c1cc(C)c2nc([nH]c2c1)C3=C(NCC(O)c4cccc(Cl)c4)C=CNC3=O,CHEMBL231409,5.43,
CNC(=O)c1cc(Oc2ccc3nc(NC(=O)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)sc3c2)ccn1,CHEMBL3799621,,4.32
CNC(=O)c1cc(OCCCCN2CCC(CC2)c3noc4cc(F)ccc34)ccc1F,CHEMBL3805518,,6.00
CNC(=O)c1cc2c(c[nH]1)nc3ccccc23,CHEMBL429711,4.40,
CNC(=O)c1ccc(CC(=O)N(C)C2CCN(Cc3ccc(cc3)C(F)(F)F)CC2)cc1,CHEMBL2010834,,5.68
CNC(=O)c1cccc(c1)c2ccc(cc2)C(O)(C(C)C)c3c[nH]cn3,CHEMBL1766178,5.09,
CNC(=O)c1cccc(NC(=O)Nc2ccc(cc2)c3ccnc4[nH]cnc34)c1,CHEMBL1951334,7.01,
CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,CHEMBL2152252,,4.76
CNC(=O)CN1C(=O)N(C2CCN(CC2)[C@@H]3CC[C@@H](CC3)C(C)C)c4ccccc14,CHEMBL1080485,,5.38
CNC(=O)N1CCC(CC1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,CHEMBL2069513,,6.62
CNC(=O)NC(=S)NC(=O)c1ccc(OC)cc1,CHEMBL1549020,4.50,
CNC(=O)Nc1cccc(c1)c2ccc(cc2)C(O)(C(C)C)c3c[nH]cn3,CHEMBL1766180,5.26,
CNC(=S)N1CCN(CC1)c2cccc(OC)c2,CHEMBL1302204,4.80,
CNC(=S)N1N=C(CC1c2ccc(cc2)N(C)C)c3ccc(OC)cc3,CHEMBL1612230,5.40,
CNC(C)C1(CCCCC1)c2ccc(Cl)c(Cl)c2,CHEMBL1684045,,4.64
CNC(C)c1ccc(OC)cc1Oc2ccc(Cl)c(Cl)c2,CHEMBL527094,,6.11
CNC[C@@H](O)CCN1c2ccccc2N(c3ccccc3)S1(=O)=O,CHEMBL1083409,,5.10
CNc1cc(ccn1)c2csc(NC(=O)Cc3cccc(OC)c3)n2,CHEMBL3581141,4.94,
CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C#C,CHEMBL2204589,,5.10
CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1Cl,CHEMBL2204586,,6.00
CNc1ccc(s1)c2cccnc2,CHEMBL179529,5.20,
CNc1ccccc1C(=O)N2CCc3c([nH]c4ccccc34)C2=O,CHEMBL508030,6.00,
CNC1CCN(CC1)c2cc(C)c3nc([nH]c3c2)C4=C(NC[C@@H](O)c5cccc(Cl)c5)C=CNC4=O,CHEMBL482102,8.59,
CNC1CN(C1)c2nc(N)nc3cc(ccc23)C4CCCC4,CHEMBL2376790,,6.08
CNc1nc(C)cc(C)c1S(=O)(=O)c2ccc(C)cc2,CHEMBL1532067,5.35,
CNc1nc(C)cc(C)c1S(=O)(=O)c2ccc(Cl)cc2,CHEMBL1606729,5.35,
CNc1nc(nc2ccccc12)c3ccc4OCOc4c3,CHEMBL1436715,5.90,
CNc1nc(nc2ccccc12)c3ccccc3OC,CHEMBL1515918,4.50,
CNc1nc(SCC=C)nc2ccsc12,CHEMBL1577959,4.60,
CNc1nc2ccccc2n1Cc3sc4N(CC(C)C)C(=O)N(C)C(=O)c4c3C(=O)N5C[C@H](O)CO5,CHEMBL218628,4.66,
CNc1ncc(s1)C(=O)c2ccccc2,CHEMBL1498995,4.55,
CNc1ncnc2ccc(cc12)c3cccc(NS(=O)(=O)C)c3,CHEMBL1326322,4.90,
CNc1ncnc2ccc(cc12)c3cccc(OC)c3,CHEMBL1318340,4.90,
CNc1ncnc2ccc(cc12)c3ccccc3OC,CHEMBL1357199,4.70,
CNc1ncncc1c2ccc(cc2)C(=O)N(C)C,CHEMBL1551064,5.30,
CNc1ncncc1c2ccccc2C,CHEMBL1476051,6.20,
CNc1nn2c3CCN(C)Cc3cnc2c1S(=O)(=O)c4ccccc4,CHEMBL2172186,,4.27
CNc1noc2c(c(C)ccc12)c3ccc4c(nncc4c3)N5CCOC[C@@H]5C,CHEMBL523374,,4.89
CNCC(=O)N[C@@H](CC(C)C)c1cc(C)ccc1N2CCN(CC2)C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N4CCCC4=O,CHEMBL412023,5.44,
CNCC[C@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2,CHEMBL1169388,4.70,
CNCc1cc(ccc1Oc2ccc(Cl)c(Cl)c2)C#N,CHEMBL451076,,5.34
CNCc1cc(ccc1Oc2ccc(Cl)c(Cl)c2)C(F)(F)F,CHEMBL507884,,5.88
CNCc1cc(ccc1Oc2ccc(Cl)cc2C)C(=O)N,CHEMBL401819,,5.41
CNCc1cc(ccc1Oc2ccc(Cl)cc2C)N3CCCS3(=O)=O,CHEMBL403090,,5.80
CNCc1cc(ccc1Oc2ccc(Cl)cc2Cl)C#N,CHEMBL258063,,5.66
CNCc1cc(ccc1Oc2ccc(Cl)cc2Cl)N3CCCS3(=O)=O,CHEMBL438889,,5.81
CNCc1cc(Cl)ccc1Oc2ccc(Cl)c(Cl)c2,CHEMBL505091,,5.51
CNCc1cc(F)c(Cl)cc1Oc2ccc(Cl)c(Cl)c2,CHEMBL455675,,5.49
CNCc1cc(F)c(OC)cc1Oc2ccc(Cl)c(Cl)c2,CHEMBL454657,,5.67
CNCc1cc(F)ccc1Oc2ccc(Cl)cc2,CHEMBL488434,,5.13
CNCc1cc(F)ccc1Oc2ccc(F)c(Cl)c2,CHEMBL442923,,5.08
CNCc1cc(NS(=O)(=O)C)ccc1Oc2ccc(Cl)cc2C,CHEMBL258060,,5.14
CNCc1ccc(Br)cc1Oc2ccc(Cl)c(Cl)c2,CHEMBL451137,,6.01
CNCc1ccc(Cl)cc1Oc2ccc(C)c(C)c2,CHEMBL475121,,5.76
CNCc1ccc(F)cc1Oc2ccc(Cl)c(Cl)c2,CHEMBL487223,,5.52
CNCc1cnc(C)cc1Oc2ccccc2Oc3ccccc3,CHEMBL273208,,4.95
CNCCC(=O)N[C@@H](CC(C)C)c1cc(C)ccc1N2CCN(CC2)C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N4CCCC4=O,CHEMBL397583,5.47,
CNCCc1ccc(Cl)c(CN(C2CC2)C(=O)[C@H]3CNCC[C@@H]3c4ccc(OCCOc5c(Cl)cc(C)cc5Cl)cc4)c1,CHEMBL1269673,4.80,
CNCCc1sc2ccccc2c1[C@@H](C)c3ccccn3,CHEMBL1093044,,5.19
CNCCCC12CCC(c3ccccc13)c4ccccc24,CHEMBL21731,5.50,
CO[C@@]12C3NC3CN1C4=C(C2COC(=O)N)C(=O)C(=C(C)C4=O)N,CHEMBL1354559,4.40,
CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,CHEMBL511142,,5.10
CO[C@@H]1[C@@H](CC(=O)O[C@H](C)C\C=C/C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@H]1O[C@H]2O[C@@H](C)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H]([C@@H]2O)N(C)C)OC(=O)C,CHEMBL1326015,4.90,
CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)\[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)C\C(=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)\C)OC)[C@H](C[C@H]4C)OC,CHEMBL269732,5.58,
CO[C@@H]1C[C@H](O[C@H]2[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)C[C@H]([C@@H]3OC(=O)C)N(C)C)[C@H](C)C[C@]4(CO4)C(=O)[C@H](C)[C@H](OC(=O)C)[C@H](C)[C@H](C)OC(=O)[C@@H]2C)O[C@H](C)[C@@H]1OC(=O)C,CHEMBL1404947,5.50,
CO[C@@H]1CC[C@H](CC1)N2C(=O)CNc3ncc(nc23)c4ccc(nc4)C(C)(C)O,CHEMBL3586404,,4.48
CO[C@@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,CHEMBL1361497,4.40,
CO[C@@H]1CN(CC2CCN(CC2)C(=O)NC(C)C)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC,CHEMBL3758976,,5.12
CO[C@@H]1CN(CC2CCN(CC2)C(=O)OC)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC,CHEMBL3759969,,5.00
CO[C@@H]1CN(CC2CCN(CC2)C(=S)C(C)C)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC,CHEMBL3758674,,5.95
CO[C@@H]1CN(CCC(=O)N2CCC(Cc3ccccc3)CC2)CC[C@@H]1NC(=O)c4cc(Cl)c(N)cc4OC,CHEMBL3759928,,5.43
CO[C@@H]1CN(CCCn2cncn2)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC,CHEMBL3759601,,5.11
CO[C@@H]1COC(=O)[C@@H](C)NC(=O)C\C=C/[C@@H](C)[C@@H](COC(=O)[C@H](COCc2ccccc2)NC(=O)C\C=C/[C@H]1C)OC,CHEMBL1318565,5.50,
CO[C@@H]1COC(=O)C\C=C/[C@@H](C)[C@H]2O[C@H](COC(=O)CCC[C@H]1C)[C@@H](O)C=C2,CHEMBL1604807,5.40,
CO[C@@H]1COC(=O)C\C=C/[C@@H](C)COC(=O)[C@H](Cc2ccccc2)NC(=O)C\C=C/[C@H]1C,CHEMBL1337128,5.80,
CO[C@@H]1COC(=O)C\C=C/[C@@H](C)COC(=O)[C@H](COCc2ccccc2)NC(=O)C\C=C/[C@H]1C,CHEMBL1414673,5.40,
CO[C@@H]1COCC[C@@H]1N(C)[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4cc(cnn4)C(F)(F)F,CHEMBL1782378,,4.28
CO[C@@H]1COCC[C@@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F,CHEMBL2313764,5.13,
CO[C@@H]1COCC[C@@H]1N[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4cc(ncn4)C(F)(F)F,CHEMBL1782570,,4.37
CO[C@@H]1COCC[C@@H]1N[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4cncc(n4)C(F)(F)F,CHEMBL1782568,,5.12
CO[C@@H]1OC[C@H](Cc2ccc3OCOc3c2)[C@H]1Cc4ccc5OCOc5c4,CHEMBL520915,5.11,
CO[C@](c1ccc(Cl)cc1)(c2ccc3N(C)C(=O)C=C(c4cccc(Cl)c4C)c3c2)c5cncn5C,CHEMBL471195,6.06,
CO[C@]12CC(COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc4cn(C)c5cccc2c45,CHEMBL1490959,4.70,
CO[C@H](\C=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc12)[C@H](C)\C=C/CC(=O)OC,CHEMBL1394899,5.40,
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,CHEMBL772,5.40,
CO[C@H]1CCN(CCn2ncc3cc(ccc23)N4C=CC(=CC4=O)OCc5ccccc5)C1,CHEMBL1289516,,5.75
CO[C@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,CHEMBL2165057,,4.06
CO[C@H]1COC(=O)[C@@H](C)COC(=O)[C@@H](COCc2ccccc2)NC(=O)C\C=C/[C@H]1C,CHEMBL1553161,5.40,
CO[C@H]1COC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C)COC(=O)C\C=C/[C@@H]1C,CHEMBL1378235,5.20,
CO[C@H]1COC(=O)C\C=C/[C@@H](C)[C@@H](COC(=O)CCC[C@@H]1C)OC,CHEMBL1530445,5.50,
CO[C@H]1COC(=O)C\C=C/[C@H](C)[C@H](COC(=O)[C@@H](C)COC(=O)C\C=C/[C@@H]1C)OC,CHEMBL1524593,5.40,
CO[C@H]1COC(=O)C\C=C/[C@H](C)[C@H](COC(=O)C\C=C/[C@@H]1C)NS(=O)(=O)c2ccc(C)cc2,CHEMBL1316258,5.50,
CO\C(=C/1\[C@@H](C(=C(C)N=C1C)[N+](=O)[O-])c2ccccc2C(F)(F)F)\O,CHEMBL283013,4.90,
CO\N=C(/C)\c1ccc(c(NC(=O)c2cnc(cn2)c3ccccc3)c1)n4ccnc4,CHEMBL2448738,5.10,
CO\N=C(/C)\c1ccc(c(NC(=O)c2cnc(s2)c3ccccn3)c1)n4ccnc4,CHEMBL2448736,5.52,
CO\N=C(\C)/CCC(=O)OC[C@@H]1O[C@@H](C=C[C@@H]1Oc2ccc(C)cc2)C#Cc3ccccc3,CHEMBL1408343,5.40,
CO\N=C(\Cc1c(F)cnc2ccc(OC)nc12)/C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5,CHEMBL3752010,,5.60
CO\N=C\1/[C@H](O)[C@@H](Oc2ccc(OC)cc12)c3cccc(OC)c3,CHEMBL1594350,5.20,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(cc6)S(=O)(=O)C,CHEMBL1415180,6.10,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(Cl)c(c6)C(F)(F)F,CHEMBL1357982,5.70,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(O)c(OC)c6,CHEMBL1597410,6.00,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(OC)c(OC)c6,CHEMBL1332759,6.20,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5CCN6CCOCC6,CHEMBL1369008,6.00,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccc(nc7)C(F)(F)F,CHEMBL1359108,6.60,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccc(OC(F)(F)F)cc7,CHEMBL1479088,5.60,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccccc7,CHEMBL1605632,6.00,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccccn7,CHEMBL1521391,6.00,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCc7c[nH]c8ccccc78,CHEMBL1408422,6.00,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCN7CNCC7=O,CHEMBL1551122,5.70,
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]3[C@H](CC(=O)C(=O)N(C)C)C(=O)C=C3CN1C(=O)c4ccccc4,CHEMBL1320525,5.00,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5C[C@H](O)CO,CHEMBL1328319,5.10,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6c(O)c(C)cnc6CO,CHEMBL1411049,5.60,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6cc(C)n(C)n6,CHEMBL1368965,5.80,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccc(O)c(OC)c6,CHEMBL1397860,6.30,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5CCc6c[nH]c7ccc(O)cc67,CHEMBL1602812,5.90,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5CCc6ccc(O)c(OC)c6,CHEMBL1328979,5.30,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5CCN6CNCC6=O,CHEMBL1358276,5.90,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7cc(F)cc8COCOc78,CHEMBL1563507,5.60,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccc(OC)c(OC)c7,CHEMBL1378237,5.90,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7oc(C)cc7,CHEMBL1367222,5.50,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCc7c[nH]c8cc(F)ccc78,CHEMBL1533232,5.90,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCc7c[nH]c8ccc(OC)cc78,CHEMBL1399481,5.90,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCc7c[nH]c8ccccc78,CHEMBL1607133,5.90,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCc7ccc(O)c(OC)c7,CHEMBL1373610,5.70,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCF,CHEMBL1490386,5.80,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCN7CCOCC7,CHEMBL1451562,5.40,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3C(=CC(=O)C3=C)CN1C(=O)c4ccccc4,CHEMBL1524331,5.80,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]3[C@H](CC(=O)C(=O)N(C)C)C(=O)C=C3CN1C(=O)c4ccccc4,CHEMBL1410491,5.60,
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]3[C@H](CC(=O)C(=O)N4CCCC4)C(=O)C=C3CN1C(=O)c5ccccc5,CHEMBL1330251,5.70,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5C[C@H](O)CO,CHEMBL1568080,5.50,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6cc(C)n(C)n6,CHEMBL1369822,6.00,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6ccccn6,CHEMBL1532016,6.00,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5CCF,CHEMBL1333445,5.60,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccc(cc7)S(=O)(=O)C,CHEMBL1555368,5.50,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7cccc8ccccc78,CHEMBL1332591,5.80,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccccc7,CHEMBL1363142,5.60,
COC(=O)[C@@]1(Cc2ccccc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccsc7Br,CHEMBL1365367,5.40,
COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2N1Cc3ccc(cc3)C(F)(F)F,CHEMBL1408265,4.70,
COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2N1Cc3ccc(cc3)N4CCN(C)CC4,CHEMBL1402313,4.50,
COC(=O)[C@@H]1C[C@@H]1COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2,CHEMBL3605002,,6.22
COC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1Cc3ccc(C)s3,CHEMBL1605381,4.60,
COC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1Cc3ccc(cc3)C(F)(F)F,CHEMBL1375049,5.00,
COC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1Cc3ccc(cc3)N4CCOCC4,CHEMBL1522030,5.40,
COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)c2cc(C)on2)c3ccccc3,CHEMBL1598868,4.50,
COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)Oc2ccc(F)cc2)c3ccccc3,CHEMBL1398587,4.90,
COC(=O)[C@@H]1C[C@H]1[C@@H](NP(=O)(c2ccccc2)c3ccccc3)c4ccccc4,CHEMBL1438566,6.00,
COC(=O)[C@@H]1C[C@H]1[C@@H](NS(=O)(=O)c2ccccc2)c3ccccc3,CHEMBL1408259,5.00,
COC(=O)[C@@H]1C[C@H]2CC[C@H](O)C[C@H]2N1Cc3ccc(cc3)c4ccccc4,CHEMBL1332998,4.90,
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/O[C@@H](C)c3cn(nn3)[C@H](CO)Cc4ccccc4)cc2)c5ccc(C)cc5,CHEMBL1488873,5.50,
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/O[C@@H](C)c3cn(nn3)[C@H]4COC[C@H]4O)cc2)c5ccc(C)cc5,CHEMBL1328490,5.50,
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/O[C@@H](C)CN3CCCc4nc(C)c(C)cc34)cc2)c5ccc(C)cc5,CHEMBL1394855,5.40,
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/O[C@@H](C)CN3CCCCc4nc(C)c(C)cc34)cc2)c5ccc(C)cc5,CHEMBL1394766,5.50,
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/O[C@@H]3C=C[C@@H](CC=C)O[C@@H]3CO)cc2)c4ccc(C)cc4,CHEMBL1594077,5.40,
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/OC[C@@H](O)COCc3occc3)cc2)c4ccc(C)cc4,CHEMBL1435288,5.90,
COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@@]3(C)C4=CC=C5C(=C(O)C(=O)C=C5[C@@]4(C)CC[C@@]3(C)C2C1)C,CHEMBL1486063,4.50,
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]2C[C@@H]2[C@H](NC(=O)OCc3ccccc3)c4ccccc4,CHEMBL1417358,5.10,
COC(=O)[C@H](Cc1ccccc1)NC(=O)N2CCN(Cc3ccccc3)CC2,CHEMBL1383786,4.85,
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]12,CHEMBL1327758,4.60,
COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,CHEMBL370805,,5.14
