smiles,CMPD_CHEMBLID,CYP3A4,hERG_pIC50
CCN(CC)c1ccc(\C=N\NC(=S)NCc2ccccc2)cc1,CHEMBL3195611,4.95,NA
CCN(CC)c1ccc(\C=N\Nc2nc(C)cc(O)n2)cc1,CHEMBL3190647,4.85,NA
CCN(CC)c1ccc(cc1)C(=O)OCC2=CC(=O)Oc3cc(O)ccc23,CHEMBL1423338,5.2,NA
CCN(CC)c1ccc(cc1)N2C(=S)S\C(=C/c3cccnc3)\C2=O,CHEMBL1477076,5.25,NA
CCN(CC)c1ccc(N)cc1,CHEMBL1452158,4.6,NA
CCN(CC)c1ccc(NC(=O)C2(CCc3cccc(OC)c3C2)N(C)C(=O)OCC(C)C)cc1,CHEMBL181350,NA,5.22
CCN(CC)c1ccc(NC(=O)CN2CCN(CC2)c3ccccc3F)cc1,CHEMBL1527363,4.8,NA
CCN(CC)c1ccc(NC(=O)CSc2nnc3nc(C)cc(C)n23)cc1,CHEMBL1558519,4.4,NA
CCN(CC)c1ccc2C(=C(Br)C(=O)Oc2c1)Cl,CHEMBL1566928,5.1,NA
CCN(CC)c1ccc2C(=CC(=O)Oc2c1)C,CHEMBL315348,4.7,NA
CCN(CC)c1ccc2C(=CC(=O)Oc2c1)Cl,CHEMBL1423810,4.6,NA
CCN(CC)c1ccc2C(C(=C(N)Oc2c1)C#N)c3cccnc3,CHEMBL1582760,6.05,NA
CCN(CC)c1ccc2C=C(C(=O)NCCCCN3CCC(CC3)Nc4nc5ccccc5n4Cc6ccc(F)cc6)C(=O)Oc2c1,CHEMBL3804918,NA,6.36
CCN(CC)c1cccc(O)c1,CHEMBL1420719,4.5,NA
CCN(CC)c1ncnc2c1sc3nc(C)cc(C)c23,CHEMBL1568026,4.9,NA
CCN(CC)CC#CCOC(=O)[C@@](O)(C1CCCCC1)c2ccccc2,CHEMBL185434,NA,4.92
CCN(CC)CC#CCOC(=O)[C@](O)(C1CCCCC1)c2ccccc2,CHEMBL1394756,4.9,NA
CCN(CC)CC(=O)N[C@@H]1CC[C@H]([C@@H](C1)c2ccc(Br)cc2)C(=O)NC(c3ccc(F)cc3)c4ccc(F)cc4,CHEMBL3086028,NA,6.11
CCN(CC)CC(=O)Nc1c(C)cccc1C,CHEMBL79,5.7,NA
CCN(CC)Cc1c(O)ccc2C(=O)C(=COc12)Oc3ccccc3OC,CHEMBL1363933,4.6,NA
CCN(CC)Cc1ccc(cc1)C(=O)Nc2ccc(cc2)c3cn(C)c4c(CN5C[C@H]6N([C@@H](Cc7ccc(O)cc7)C5=O)C(=O)CN(CC=C)N6C(=O)NCc8ccccc8)cccc34,CHEMBL3699342,5.65,NA
CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,CHEMBL147587,NA,5.41
CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4ccc(Cl)cc4)CC3=O,CHEMBL384400,NA,5.48
CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4ccc(F)cc4)CC3=O,CHEMBL214629,NA,5.09
CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4cccc(c4)C(F)(F)F)CC3=O,CHEMBL214323,NA,5.77
CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCC4CCCCC4)CC3=O,CHEMBL384000,NA,5.48
CCN(CC)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCC4CCCS4)CC3=O,CHEMBL215526,NA,4.88
CCN(CC)Cc1csc(n1)c2cn(CC3CCOCC3)c4c(F)cccc24,CHEMBL1762802,NA,6.1
CCN(CC)Cc1nc(O)c2c(n1)c3ccccc3CC24CCCC4,CHEMBL1419479,4.85,NA
CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,CHEMBL1442666,5.1,NA
CCN(CC)CCCC(C)n1c(nc2c(nc(C)nc12)N(CCOC)CCOC)c3ccccc3,CHEMBL1560999,5,NA
CCN(CC)CCCC(C)n1c(nc2c(nc(C)nc12)N3CCOCC3)c4ccccc4,CHEMBL1338367,4.8,NA
CCN(CC)CCCC(C)n1c(nc2c(NC3CCCCC3)nc(C)nc12)c4ccccc4,CHEMBL1484176,4.9,NA
CCN(CC)CCCC(C)n1c(nc2c(NCc3ccccc3)nc(C)nc12)c4ccccc4,CHEMBL1482809,5.3,NA
CCN(CC)CCCC(C)n1c(nc2c(NCCOC)nc(C)nc12)c3ccccc3,CHEMBL1520411,4.7,NA
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CHEMBL76,NA,5.13
CCN(CC)CCCc1cc(CCCOC)cc(CN(C2CC2)C(=O)[C@H]3CNCC[C@@]34OCc5cc(F)c(F)cc45)c1Cl,CHEMBL1923128,5.24,4.92
CCN(CC)CCCCCCCCOC(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL258764,5,NA
CCN(CC)CCCCn1c(nc2c(nc(C)nc12)N(CCOC)CCOC)c3ccccc3,CHEMBL1396301,4.9,NA
CCN(CC)CCCCn1c(nc2c(nc(C)nc12)N3CCOCC3)c4ccccc4,CHEMBL1512123,5.1,NA
CCN(CC)CCCCn1c(nc2c(NC3CCCCC3)nc(C)nc12)c4ccccc4,CHEMBL1475787,4.6,NA
CCN(CC)CCCCn1c(nc2c(NCc3ccccc3)nc(C)nc12)c4ccccc4,CHEMBL1415804,5.1,NA
CCN(CC)CCCCNc1oc(nn1)c2ccc(NC(=O)c3ccccc3F)cc2,CHEMBL2022732,NA,4.7
CCN(CC)CCCN(Cc1cc2ccc(C)c(C)c2nc1O)C(=O)NC3CCCCC3,CHEMBL1504596,5.55,NA
CCN(CC)CCCN(Cc1ccc(cc1)c2ccc(Cl)cc2)C(=O)CN3C=C(Cc4cnn(C)c4)C(=O)N=C3SCc5ccc(F)cc5,CHEMBL315766,5.7,NA
CCN(CC)CCCn1c(nc2c(nc(C)nc12)N(CCOC)CCOC)c3ccccc3,CHEMBL1593866,4.7,NA
CCN(CC)CCCn1c(nc2c(NCc3ccccc3)nc(C)nc12)c4ccccc4,CHEMBL1396778,5,NA
CCN(CC)CCCNC(=O)C1CCC(=O)N(C1c2ccc(F)cc2)c3ccc(OC)cc3,CHEMBL1492429,4.8,NA
CCN(CC)CCCNc1oc(nn1)c2ccc(NC(=O)c3ccccc3F)cc2,CHEMBL2022935,NA,4.9
CCN(CC)CCN(C)c1ccc(cc1)N2C=CC(=CC2=O)OCc3ccccc3,CHEMBL1642493,NA,8.77
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C(=C(C)C(=O)N=C3SCc4ccc(F)cc4)C,CHEMBL10759,4.66,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C(=CC(=O)N=C3SCc4ccc(F)cc4)C,CHEMBL268764,4.66,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C=C(Br)C(=O)N=C3SCc4ccc(F)cc4,CHEMBL10271,4.41,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C=C(C)C(=O)N=C3SCc4ccc(F)cc4,CHEMBL10532,4.77,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C=C(CC)C(=O)N=C3SCc4ccc(F)cc4,CHEMBL10604,4.96,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C=C(Cc4cnn(C)c4)C(=O)N=C3SCc5ccc(F)cc5,CHEMBL10921,5,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C=C(Cl)C(=O)N=C3SCc4ccc(F)cc4,CHEMBL10769,4.54,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C=C(SC)C(=O)N=C3SCc4ccc(F)cc4,CHEMBL10600,4.82,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C4=C(CCC4)C(=O)N=C3SCc5ccc(F)cc5,CHEMBL204021,4.57,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C4=C(CCCC4)C(=O)N=C3SCc5ccc(F)cc5,CHEMBL10441,5,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(Cl)cc2)C(=O)CN3C=C(C)C(=O)N=C3SCc4ccc(F)cc4,CHEMBL10440,4.89,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(Cl)cc2)C(=O)CN3C=C(CC)C(=O)N=C3SCc4ccc(F)cc4,CHEMBL273503,5.16,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(Cl)cc2)C(=O)CN3C=C(Cc4cnn(C)c4)C(=O)N=C3SCc5ccc(F)cc5,CHEMBL86932,5.3,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(Cl)cc2)C(=O)CN3C4=C(CCC4)C(=O)N=C3SCc5ccc(F)cc5,CHEMBL10663,4.75,NA
CCN(CC)CCN(Cc1ccc(cc1)c2ccc(Cl)cc2)C(=O)CN3C4=C(CCCC4)C(=O)N=C3SCc5ccc(F)cc5,CHEMBL10501,5.3,NA
CCN(CC)CCN(CCN(CC)CC)c1ccc(NC(=O)c2cn(C)c3c(CN4CC5N(C(Cc6ccc(O)cc6)C4=O)C(=O)CN(CC=C)N5C(=O)NCc7ccccc7)cccc23)cn1,CHEMBL3702783,5.27,NA
CCN(CC)CCN[C@@H](CC(C)C)c1cc(F)ccc1N2CCN(CC2)C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N4CCCC4=O,CHEMBL396432,4.43,NA
CCN(CC)CCN1C(=S)Nc2cc3OCOc3cc2C1=O,CHEMBL1566202,4.85,NA
CCN(CC)CCN1C(C(=C(O)C1=O)C(=O)c2ccc(OC)cc2)c3cccs3,CHEMBL1309130,4.75,NA
CCN(CC)CCn1c(nc2c(NC3CCCCC3)nc(C)nc12)c4ccccc4,CHEMBL1363362,4.8,NA
CCN(CC)CCn1c(nc2c(NCc3ccccc3)nc(C)nc12)c4ccccc4,CHEMBL1592041,4.9,NA
CCN(CC)CCn1c(nc2c(NCCOC)nc(C)nc12)c3ccccc3,CHEMBL1434484,4.9,NA
CCN(CC)CCN1c2ccccc2Sc3ccc4ccccc4c13,CHEMBL1485000,5.4,NA
CCN(CC)CCN1CCN(C1=O)c2cccc(Cl)c2,CHEMBL563635,NA,5.5
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,CHEMBL535,NA,5
CCN(CC)CCNC(=O)C1CCC(=O)N(C1c2ccc(F)cc2)c3ccc(OC)cc3,CHEMBL1742124,4.65,NA
CCN(CC)CCNC(=O)c1ccc(Cl)c(c1)S(=O)(=O)Nc2ccccc2OC,CHEMBL1741334,4.85,NA
CCN(CC)CCNC(=O)c1ccc(NC(=O)C)cc1,CHEMBL1097,NA,4
CCN(CC)CCNC(=O)c1cn(C)c2c(CN3C[C@@H]4N(N(CC=C)CC(=O)N4[C@@H](Cc5ccc(O)cc5)C3=O)C(=O)NCc6ccccc6)cccc12,CHEMBL3702739,5.44,NA
CCN(CC)CCNc1ccc(cc1)N2C=CC(=CC2=O)OCc3ccccc3,CHEMBL1642492,NA,8.16
CCN(CC)CCNc1ccc(CO)c2Sc3ccccc3C(=O)c12,CHEMBL22077,4.9,NA
CCN(CC)CCNc1ccc(NC(=O)c2cn(C)c3c(CN4CC5N([C@@H](Cc6ccc(O)cc6)C4=O)C(=O)CN(CC=C)N5C(=O)NCc7ccccc7)cccc23)cn1,CHEMBL3702781,5.34,NA
CCN(CC)CCO[C@H]1CC[C@]2(C)[C@@H]3CC[C@@]4(C)[C@H](CCC4=O)[C@@H]3CC=C2C1,CHEMBL1397169,4.8,NA
CCN(CC)CCOC(=O)[C@H](C[C@@H]1CCCO1)Cc2cccc3ccccc23,CHEMBL1443491,6.1,NA
CCN(CC)CCOC(=O)[C@H](C1CCCCC1)c2ccccc2,CHEMBL1560567,5.5,NA
CCN(CC)CCOC(=O)C(CC1CCCO1)Cc2cccc3ccccc23.OC(=O)C(=O)O,CHEMBL1439099,6,NA
CCN(CC)CCOC(=O)C1(CCCC1)c2ccc(cc2)[N+](=O)[O-],CHEMBL1192187,4.7,NA
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,CHEMBL1123,5.3,4.69
CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,CHEMBL287045,4.5,NA
CCN(CC)CCOc1cc(c(Cl)cc1Cl)c2nc(SC)nc3[nH]cc(C#N)c23,CHEMBL2158626,NA,5.77
CCN(CC)CCOc1cc(c(Cl)cc1Cl)c2nc(SCC(=O)NC)nc3[nH]cc(C#N)c23,CHEMBL2158563,NA,4.75
CCN(CC)CCOc1ccc(cc1)\C(=C(/Cl)\c2ccccc2)\c3ccccc3,CHEMBL167779,NA,6.74
CCN(CC)CCOc1ccc(cc1)N2C=CC(=CC2=O)OCc3ccccc3,CHEMBL1642485,NA,8.01
CCN(CC)CCOc1ccc2Nc3nccc(n3)c4cccc(COCC=CCOCc1c2)c4,CHEMBL2181329,5.55,NA
CCN(CC)CCOCCC1=CCC2CC1C2(C)C,CHEMBL1630579,NA,5.23
CCN(CC)CCOCCOC(=O)C1(CCCC1)c2ccccc2,CHEMBL73234,5.4,NA
CCN(CC)CCOCCOC(=O)C1(CCCC1)c2ccccc2.OC(=O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1256696,4.6,NA
CCN(CC)CCSc1nc(c2cc(OC)c(cc2Cl)C#N)c3c(c[nH]c3n1)C#N,CHEMBL2158564,NA,5.97
CCN(CC)CCSc1nc(c2cc(OC)c(Cl)cc2Cl)c3c(c[nH]c3n1)C#N,CHEMBL2158629,NA,5.85
CCN(CC)S(=O)(=O)c1cc(ccc1C)C2=NN(C)C(=O)c3ccccc23,CHEMBL1422591,4.7,NA
CCN(CC)S(=O)(=O)c1cc(ccc1Cl)C(=O)Nc2ccncc2,CHEMBL1613268,6,NA
CCN(CC)S(=O)(=O)c1cc(ccc1OC)C(=O)Nc2ccccc2C(=O)O,CHEMBL180162,4.9,NA
CCN(CC)S(=O)(=O)c1ccc(c(NC(=O)c2cnc(nc2)c3ccccc3)c1)n4ccnc4,CHEMBL2448698,4.7,NA
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])c1,CHEMBL1547069,4.9,NA
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CSc2ccccc2)c1,CHEMBL1742029,4.5,NA
CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)Nc3cccc(c3)C(F)(F)F)n2CC,CHEMBL1374931,4.9,NA
CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(SCC(=O)N3CCOCC3)n2c4ccccc4OC,CHEMBL1523670,5.4,NA
CCN(CC)S(=O)(=O)c1ccc2SC(=O)c3cccc1c23,CHEMBL1460531,4.75,NA
CCN(CC)S(=O)(=O)c1cccc(c1)C(=O)N[C@@H](C(C)C)C(=O)OCC(=O)NC(=O)NC,CHEMBL1741512,4.85,NA
CCN(CC)S(=O)(=O)N1CCC(CC1)C(=O)NC2CCCC2,CHEMBL1566900,4.8,NA
CCN(CC)S(=O)(=O)N1CCC(CC1)C(=O)NCc2ccc(C)cc2,CHEMBL1393149,4.95,NA
CCN(Cc1c[nH]cn1)c2ccc(cc2)c3nc4ccccc4s3,CHEMBL2448740,5.4,NA
CCN(Cc1c[nH]cn1)c2ccc(cc2F)c3ccc(F)cc3,CHEMBL2448748,5.4,NA
CCN(Cc1cc(ccc1c2cc(CC(=O)O)ccc2OC)C(F)(F)F)C(=O)OCc3ccc(Cl)cc3,CHEMBL1916708,4.68,NA
CCN(Cc1cc(ccc1c2cc(CC(=O)O)ccc2OC)C(F)(F)F)C(=O)OCc3ccccc3,CHEMBL1916700,4.75,NA
CCN(Cc1cccc(OCc2noc(n2)c3ccccc3F)c1)C4CCN(C4)C5CC(C)C(C)C5,CHEMBL392350,NA,6.65
CCN(Cc1cccnc1)c2cc(F)cc(c2)c3nc4ccccc4s3,CHEMBL2448727,6.11,NA
CCN(Cc1cccnc1)c2ccc(cc2F)c3ccc(F)cc3,CHEMBL2448733,6,NA
CCN(Cc1cccnc1)c2cccc(c2)c3nc4ccccc4s3,CHEMBL2448708,6,NA
CCN(Cc1cccnc1)c2cncc(c2)c3nc4ccccc4s3,CHEMBL2448715,6.1,NA
CCN(Cc1ccncc1)C(=O)[C@@H](CO)c2ccccc2,CHEMBL1457550,5.3,NA
CCN(Cc1cnc[nH]1)c2cc(F)cc(c2)c3nc4ccccc4s3,CHEMBL2448743,6.24,NA
CCN(CCc1c[nH]c2ccccc12)Cc3ccc(\C=C\C(=O)NO)cc3,CHEMBL1819137,NA,5.23
CCN(CCc1ccc(Cl)c(Cl)c1)C[C@H](O)COc2ccc(NS(=O)(=O)C)cc2,CHEMBL492620,NA,6.77
CCN(CCc1ccccc1)C(=O)c2ccccc2c3ccc(CN4C[C@@H](C)N[C@@H](C)C4)cc3,CHEMBL465289,5.82,NA
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc2ccc(OC)cc2,CHEMBL1444844,6.1,NA
CCN(CCCNC(=O)C1CCN(CC1)S(=O)(=O)CC)c2cccc(C)c2,CHEMBL1323270,4.95,NA
CCN(CCCNC(=O)CC(C(=O)N1CCc2ccccc12)n3ccnc3)c4ccccc4,CHEMBL1369948,6.1,NA
CCN(CCO)C(=O)c1cc2cccnn2c1c3cccc(c3)C(F)(F)F,CHEMBL2164565,NA,4.63
CCN(CCO)Cc1csc(n1)c2cn(CC3CCOCC3)c4c(Cl)cccc24,CHEMBL1762807,NA,6.1
CCN(CCOc1ccc(cc1)[N+](=O)[O-])CCc2ccc(cc2)[N+](=O)[O-],CHEMBL3590446,NA,8.38
CCN[C@@H](CC(C)C)c1cccc(F)c1N2CCN(CC2)C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N4CCCC4=O,CHEMBL391915,6.19,NA
CCN[C@H]1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,CHEMBL409229,NA,6.38
CCN\C(=N/S(=O)(=O)c1cccc(Cl)c1)\N2CC3(CCNCC3)C=N2,CHEMBL1834350,NA,5.1
CCN=C(Nc1cccc(F)c1)SC2CC(=O)N(C2=O)c3ccc(OC)cc3,CHEMBL1530213,5.2,NA
CCN=C(S)N1CCC(CC1)NC(=O)C2CCCCC2,CHEMBL1548310,4.85,NA
CCN=C(S)NNC(=O)C1=CC=CN(Cc2ccc(Cl)cc2Cl)C1=O,CHEMBL1544565,4.85,NA
CCN=C(S)NNC(=O)c1csc2ccccc12,CHEMBL1319554,4.6,NA
CCN=C(S)NNC(=O)CCn1c2ccccc2c3ccccc13,CHEMBL1572589,5.35,NA
CCN=C1C=CC(=CC(=C1O)C(=O)\C=C\c2ccc3OCOc3c2)Br,CHEMBL1340514,4.75,NA
CCN1\C(=C\C(=O)C)\Sc2ccc(OC)cc12,CHEMBL408982,4.6,NA
CCN1C(=C(C(N2C(=O)[C@@](O)(C(C(=C12)C(=O)C)c3ccccc3)C(=O)OC)c4ccccc4)C(=O)OC)C,CHEMBL1316432,5.4,NA
CCN1C(=C(C(N2C(=O)[C@@](O)(C(C(=C12)C(=O)c3ccccc3)c4ccccc4)C(=O)OC)c5ccccc5)C(=O)OC)C,CHEMBL1445946,5.5,NA
CCN1C(=C(C(N2C(=O)[C@@](O)(CC(=C12)C#N)C(=O)OC)c3ccccc3)C(=O)OC)C,CHEMBL1317603,5.4,NA
CCN1C(=C(C(N2C(=O)[C@@]3(O[C@@]12C4C3CCCC4=O)C(=O)OC)c5ccccc5)C(=O)OC)C,CHEMBL2373653,5.4,NA
CCN1C(=C(C(N2C(=O)[C@@]3(O[C@@]12C4C3CCOC4=O)C(=O)CC)c5ccccc5)C(=O)OC)C,CHEMBL2373610,5.3,NA
CCN1C(=CC(=CC1=O)c2ccc(cc2)[C@H](C)N3CC[C@@](CC(C)(C)O)(OC3=O)c4ccccc4)C,CHEMBL3664677,4.39,NA
CCN1C(=N)C(=CC2=C1N=C3C=CC=CN3C2=O)S(=O)(=O)c4ccc(F)cc4,CHEMBL1581512,5,NA
CCN1C(=O)[C@@H]2C[C@H]3[C@@H]4[C@H]([C@@H](C)C5=C3[C@@H]([C@@H]2C1=O)[C@]6(C)N(C(=O)O/C/6=N\CC7CC7)C5=O)C(=O)N(CC)C4=O,CHEMBL1316945,4.8,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)N(CC(=O)OC)C(=O)[C@]4(C)[C@@H]3[C@@H]2C1=O,CHEMBL1434228,5.1,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)N(CC5CC5)C(=O)[C@]4(Cc6ccccc6)[C@@H]3[C@@H]2C1=O,CHEMBL1418449,5.6,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)N(Cc5ccccc5)C(=O)[C@]4(Cc6ccccc6)[C@@H]3[C@@H]2C1=O,CHEMBL1407887,5.4,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)N(CCOC)C(=O)[C@]4(Cc5ccccc5)[C@@H]3[C@@H]2C1=O,CHEMBL1599096,4.8,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)O\C(=N/CC(=O)OC)\[C@]4(C)[C@@H]3[C@@H]2C1=O,CHEMBL1372870,4.8,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)O\C(=N/CC5CC5)\[C@]4(Cc6ccccc6)[C@@H]3[C@@H]2C1=O,CHEMBL1355359,5.6,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)O\C(=N/Cc5ccccc5)\[C@]4(Cc6ccccc6)[C@@H]3[C@@H]2C1=O,CHEMBL1607751,5.5,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)O\C(=N/CCc5c[nH]c6ccccc56)\[C@]4(C)[C@@H]3[C@@H]2C1=O,CHEMBL1331923,5.4,NA
CCN1C(=O)[C@@H]2CCC3=C(CC)C(=O)N4C(=O)O\C(=N/CCOC)\[C@]4(Cc5ccccc5)[C@@H]3[C@@H]2C1=O,CHEMBL1535573,5,NA
CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H](C)c4cn(nn4)[C@H](CO)Cc5ccccc5)[C@@H]2C1=O,CHEMBL1434898,5.3,NA
CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H](C)c4onc(c4)c5c(C)cc(C)cc5C)[C@@H]2C1=O,CHEMBL1373204,5.4,NA
CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H](C)CN4CCCc5nc(C)c(C)cc45)[C@@H]2C1=O,CHEMBL1436237,5.4,NA
CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H](C)CN4CCCCc5nc(C)c(C)cc45)[C@@H]2C1=O,CHEMBL1398586,5.4,NA
CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/OC[C@@H](C)[C@H](OCc4ccccc4)C(C)C)[C@@H]2C1=O,CHEMBL1526607,5.4,NA
CCN1C(=O)\C(=C\2/SC(=NC2=O)N3CCCCC3)\c4ccccc14,CHEMBL1313647,4.85,NA
CCN1C(=O)\C(=C\2/SC(=S)N(CCCOC)C2=O)\c3ccccc13,CHEMBL1322376,5.45,NA
CCN1C(=O)C(=Cc2cnn(c12)c3ccc(F)cc3F)c4cc(ccc4C)C(=O)NC5CC5,CHEMBL1089866,5.8,NA
CCN1C(=O)C(=Cc2nnc(c3c(F)cccc3Cl)n12)c4cc(cc(F)c4C)C(=O)NC5CC5,CHEMBL1945726,4.93,NA
CCN1C(=O)C(CC(=O)Nc2ccc(Br)cc2)N(CCCc3ccccc3)C1=S,CHEMBL1369125,5.6,NA
CCN1C(=O)C(CC(=O)Nc2ccc(OC)cc2)N(Cc3cccnc3)C1=S,CHEMBL1548480,4.95,NA
CCN1C(=O)C(CC(=O)Nc2ccc(OC)cc2)N(Cc3cccs3)C1=S,CHEMBL1329846,5.4,NA
CCN1C(=O)C(O)(CC(=O)\C=C\C=C\c2ccccc2)c3ccccc13,CHEMBL1507654,4.75,NA
CCN1C(=O)C=C(OCC(=O)Nc2cccnc2)c3ccccc13,CHEMBL1588603,5.15,NA
CCN1C(=O)C=C(SCC(=O)N2CCN(CC2)C(=O)c3occc3)c4ccccc14,CHEMBL1428877,5.15,NA
CCN1C(=O)C=C(SCC(=O)Nc2cc(OC)c(OC)c(OC)c2)c3ccccc13,CHEMBL1568732,5.3,NA
CCN1C(=O)C=C(SCC(=O)NCc2ccc3OCOc3c2)c4ccccc14,CHEMBL1340538,6.4,NA
CCN1C(=O)C2=C(CC(C)S2)N=C1SCC(=O)Nc3ccc4OCCOc4c3,CHEMBL1529700,5,NA
CCN1C(=O)C2=C(CC(C)S2)N=C1SCC(=O)NC3CCCCC3,CHEMBL1544930,4.8,NA
CCN1C(=O)C2=C(CC(C)S2)N=C1SCC(=O)Nc3nc4ccc(C)cc4s3,CHEMBL1374456,5.3,NA
CCN1C(=O)C2=C(OC(=CC2=O)O)c3ccccc13,CHEMBL1387125,6.2,NA
CCN1C(=O)C2=C(Oc3c(Cl)cc(Cl)cc3C2=O)N=C1SCC(=O)N4CCOCC4,CHEMBL1588072,4.95,NA
CCN1C(=O)c2cc3CCCCc3nc2N=C1SCc4ccc(Cl)cc4Cl,CHEMBL1546034,5.05,NA
CCN1C(=O)c2cccc3c(NC(=O)c4cccc(c4)N5C(=O)CCC5=O)ccc1c23,CHEMBL1529440,4.65,NA
CCN1C(=O)c2ccccc2N=C1c3ccc(OCCCN4CCCCC4)cc3,CHEMBL519067,NA,5.77
CCN1C(=O)c2nc(Cc3ccccc3)n(Cc4ccccc4)c2N5CC6(CCc7ccccc67)N=C15,CHEMBL1778033,NA,5.64
CCN1C(=O)COc2c(CCN3CCN(CC3)c4cccc5nc(C)ccc45)cccc12,CHEMBL472290,NA,5.1
CCN1C(=O)N(CC)c2[nH]c(nc2C1=O)c3ccccc3,CHEMBL11348,5.4,NA
CCN1C(=O)N=C(c2cccc(Cl)c2)c3ccc(CC)nc13,CHEMBL1358525,4.5,NA
CCN1C(=O)Nc2cc(Cl)c(Cl)cc12,CHEMBL1255655,4.9,NA
CCN1C(=O)Nc2ncnc(c3ccc(NC(=O)Nc4cccc(c4)C(=O)NC(C)C)cc3)c12,CHEMBL1951350,4.59,NA
CCN1C(=S)N(CC(=O)Nc2cc(Cl)ccc2Cl)N=C1c3ccccc3Cl,CHEMBL1386594,5.3,NA
CCN1C(=S)N(CC(=O)Nc2ccc(OC)cc2)N=C1c3ccccc3Cl,CHEMBL1587524,5.3,NA
CCN1C(=S)N(CC(=O)Nc2ccccc2OC)N=C1c3ccccc3Cl,CHEMBL1720466,4.9,NA
CCN1C(=S)SC(=C1N)C(=O)NCc2cccnc2,CHEMBL1522524,5.05,NA
CCn1c(C)c(\C=N\Nc2nc3ccccc3s2)c4ccccc14,CHEMBL3210057,5.05,NA
