Age, Workclass, Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
36,Private,High School grad,Never-Married,Service,Own-child,Black,Male,0,0,35,United-States
24,Private,High School grad,Married,Admin,Husband,Black,Male,0,0,40,United-States
50,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,84,United-States
21,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,1055,0,30,United-States
21,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,50,Latin-America
40,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
19,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,25,United-States
38,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States
34,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
44,Local-gov,High School grad,Separated,White-Collar,Not-in-family,White,Male,0,0,50,United-States
20,Private,Associates,Never-Married,Sales,Own-child,White,Female,0,0,25,United-States
44,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Male,0,1564,55,British-Commonwealth
49,Local-gov,High School grad,Separated,Admin,Not-in-family,White,Female,594,0,10,United-States
45,Self-emp-inc,Associates,Married,Professional,Husband,White,Male,0,0,50,United-States
24,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
34,Private,High School grad,Separated,Admin,Own-child,White,Male,0,0,40,United-States
58,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,0,72,United-States
39,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
22,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,40,United-States
38,Private,Bachelors,Married,Professional,Wife,White,Female,0,0,32,United-States
32,Federal-gov,Prof-School,Married,Professional,Husband,White,Male,15024,0,50,United-States
45,State-gov,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,48,United-States
23,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,45,United-States
35,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
52,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
55,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
23,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
22,Private,Bachelors,Married,Admin,Own-child,Amer-Indian-Eskimo,Female,2885,0,25,United-States
27,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
24,Private,Associates,Never-Married,Admin,Own-child,White,Female,0,0,15,United-States
21,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
49,Private,Bachelors,Separated,Sales,Other-relative,White,Female,0,0,35,United-States
32,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
64,Private,High School grad,Widowed,Service,Unmarried,White,Female,0,0,24,United-States
37,Self-emp-not-inc,High School grad,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,50,United-States
61,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,Latin-America
44,Private,High School grad,Married,Blue-Collar,Wife,White,Female,0,0,40,United-States
53,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,52,United-States
43,Private,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,50,United-States
60,State-gov,Doctorate,Married,Professional,Husband,White,Male,0,1902,40,United-States
23,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,40,United-States
25,Private,Masters,Married,Blue-Collar,Not-in-family,White,Male,0,0,40,Latin-America
29,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States
51,Private,Bachelors,Separated,Professional,Unmarried,White,Female,0,0,55,British-Commonwealth
47,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Male,0,0,12,Latin-America
20,Private,High School grad,Never-Married,White-Collar,Unmarried,White,Female,0,0,40,United-States
25,Private,Dropout,Married,Blue-Collar,Husband,White,Male,5178,0,40,Euro_2
27,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
23,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,40,United-States
18,Private,High School grad,Never-Married,Service,Own-child,White,Female,0,0,27,United-States
23,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,32,United-States
59,Self-emp-not-inc,High School grad,Separated,White-Collar,Not-in-family,White,Male,0,0,60,United-States
46,Private,High School grad,Never-Married,Admin,Not-in-family,White,Female,0,0,37,United-States
66,?,Dropout,Separated,?,Not-in-family,White,Male,0,0,40,United-States
46,Local-gov,Masters,Married,Professional,Husband,Black,Male,0,0,38,United-States
36,Local-gov,Dropout,Never-Married,Service,Unmarried,White,Female,0,0,23,United-States
44,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,United-States
17,Private,Dropout,Never-Married,Sales,Own-child,White,Male,0,0,20,United-States
27,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Male,0,0,45,United-States
32,Private,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
53,Private,High School grad,Separated,Service,Not-in-family,Black,Male,0,0,40,United-States
22,Private,High School grad,Never-Married,Professional,Own-child,White,Male,0,0,98,United-States
30,Private,Associates,Never-Married,Professional,Own-child,White,Female,0,0,40,United-States
47,Self-emp-not-inc,Bachelors,Married,Professional,Husband,White,Male,0,2002,30,United-States
68,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
39,Private,High School grad,Married,Sales,Husband,White,Male,0,0,40,United-States
22,Private,Bachelors,Never-Married,Admin,Own-child,White,Female,0,0,40,United-States
62,?,Dropout,Married,?,Husband,White,Male,6418,0,40,United-States
20,Private,High School grad,Never-Married,Sales,Own-child,White,Female,0,0,35,United-States
21,Private,High School grad,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,38,Latin-America
34,Private,Associates,Never-Married,Service,Not-in-family,White,Male,0,0,50,?
30,Self-emp-not-inc,High School grad,Married,White-Collar,Husband,White,Male,0,0,75,United-States
25,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,40,United-States
23,State-gov,High School grad,Never-Married,Service,Own-child,White,Female,0,0,21,United-States
40,State-gov,Bachelors,Married,Professional,Other-relative,White,Male,0,0,40,United-States
26,Federal-gov,High School grad,Never-Married,Admin,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
57,Self-emp-not-inc,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
36,Private,Associates,Married,White-Collar,Husband,White,Male,0,0,60,United-States
43,?,High School grad,Separated,?,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States
49,State-gov,Bachelors,Separated,Professional,Not-in-family,White,Male,0,0,40,United-States
58,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
32,Private,High School grad,Separated,White-Collar,Not-in-family,Black,Male,0,0,40,United-States
59,Private,High School grad,Married,Admin,Husband,White,Male,0,0,45,United-States
42,State-gov,Bachelors,Never-Married,Admin,Other-relative,White,Female,0,0,40,United-States
37,Private,Bachelors,Married,White-Collar,Husband,Asian-Pac-Islander,Male,0,0,40,Other
40,Private,Prof-School,Married,Professional,Husband,White,Male,15024,0,45,United-States
47,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
56,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,45,United-States
30,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,40,United-States
42,Private,High School grad,Widowed,White-Collar,Not-in-family,Black,Female,0,0,35,United-States
21,Private,High School grad,Never-Married,Service,Own-child,White,Male,0,0,40,United-States
21,Private,High School grad,Separated,Blue-Collar,Own-child,White,Female,0,0,40,Latin-America
47,Private,High School grad,Married,Other,Wife,White,Female,0,0,40,United-States
22,Self-emp-not-inc,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,20,United-States
35,Private,Associates,Never-Married,Admin,Not-in-family,White,Female,14344,0,40,United-States
41,Private,Dropout,Never-Married,Blue-Collar,Other-relative,Black,Female,0,0,40,United-States
43,Federal-gov,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,53,United-States
60,Private,High School grad,Married,Sales,Husband,White,Male,0,0,55,United-States
73,Private,Dropout,Married,Sales,Husband,White,Male,0,0,30,United-States
90,Private,Bachelors,Married,White-Collar,Wife,White,Female,0,0,40,British-Commonwealth
62,Federal-gov,High School grad,Married,Admin,Husband,White,Male,0,0,38,United-States
28,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
45,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
19,Private,High School grad,Never-Married,Sales,Not-in-family,White,Male,0,0,45,United-States
30,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,35,United-States
19,Private,Dropout,Never-Married,Blue-Collar,Own-child,Black,Female,0,0,52,United-States
23,Private,High School grad,Never-Married,Service,Own-child,Black,Male,2202,0,80,United-States
22,Federal-gov,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,10,United-States
19,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,28,United-States
45,Federal-gov,Associates,Separated,Admin,Unmarried,Asian-Pac-Islander,Male,0,2080,40,SE-Asia
26,Local-gov,High School grad,Never-Married,Service,Unmarried,Black,Female,0,0,25,United-States
42,Local-gov,Dropout,Married,Blue-Collar,Husband,White,Male,99999,0,40,United-States
62,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,35,United-States
61,Private,Dropout,Married,Sales,Husband,White,Male,0,0,40,United-States
34,Private,Bachelors,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,1564,60,United-States
22,Local-gov,High School grad,Never-Married,Service,Own-child,White,Female,0,0,53,United-States
56,Private,Masters,Married,Professional,Husband,White,Male,0,0,40,United-States
32,Private,High School grad,Married,Professional,Husband,White,Male,0,0,40,United-States
24,?,High School grad,Never-Married,?,Unmarried,White,Male,0,0,40,United-States
26,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
32,Private,High School grad,Never-Married,Sales,Own-child,Black,Female,0,1669,45,United-States
58,Private,Associates,Separated,Admin,Not-in-family,White,Male,0,1876,40,United-States
25,Self-emp-not-inc,Associates,Married,Admin,Wife,White,Female,0,0,35,United-States
23,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,25,United-States
23,Private,High School grad,Married,Other,Husband,White,Male,0,0,40,United-States
54,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
28,Private,High School grad,Never-Married,White-Collar,Not-in-family,White,Female,0,0,35,United-States
35,Private,Bachelors,Married,Sales,Husband,White,Male,0,0,40,United-States
30,Private,High School grad,Married,Professional,Husband,White,Male,0,0,25,United-States
23,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
42,Private,High School grad,Married,Other,Husband,White,Male,0,0,50,United-States
72,Private,Dropout,Widowed,Admin,Not-in-family,White,Female,0,0,20,United-States
21,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
37,Private,Bachelors,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
54,Private,High School grad,Separated,Service,Not-in-family,White,Female,0,0,40,United-States
58,Private,Masters,Separated,Admin,Not-in-family,White,Female,0,1980,45,United-States
32,Private,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,40,United-States
65,Private,High School grad,Widowed,Admin,Not-in-family,White,Female,0,0,15,United-States
22,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,45,?
52,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,40,?
65,Private,Dropout,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States
33,Self-emp-not-inc,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,35,United-States
35,Private,High School grad,Never-Married,Blue-Collar,Unmarried,White,Male,6497,0,65,United-States
27,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,40,United-States
34,State-gov,High School grad,Never-Married,Service,Own-child,Black,Male,0,0,42,United-States
53,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,0,70,United-States
23,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,Euro_2
43,State-gov,Doctorate,Separated,Professional,Unmarried,White,Female,0,0,40,United-States
58,Private,Associates,Married,White-Collar,Husband,White,Male,3908,0,40,United-States
38,Private,Dropout,Separated,Admin,Unmarried,White,Male,0,3770,40,United-States
26,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,50,United-States
60,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,50,United-States
28,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,1672,50,United-States
33,Federal-gov,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,30,United-States
29,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
54,State-gov,Doctorate,Never-Married,White-Collar,Not-in-family,White,Female,0,0,50,United-States
41,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,36,United-States
63,Self-emp-not-inc,High School grad,Separated,White-Collar,Not-in-family,White,Male,0,0,50,United-States
31,Private,High School grad,Married,Admin,Wife,White,Female,0,0,27,United-States
23,Private,Bachelors,Never-Married,Sales,Own-child,Black,Female,0,0,25,United-States
31,Private,High School grad,Separated,Blue-Collar,Not-in-family,Black,Male,0,0,40,?
41,Private,Prof-School,Married,Professional,Husband,White,Male,0,0,45,United-States
51,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
59,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
23,Private,High School grad,Never-Married,Professional,Not-in-family,White,Female,0,0,45,United-States
24,Self-emp-not-inc,High School grad,Never-Married,White-Collar,Not-in-family,Black,Male,0,0,45,United-States
67,Self-emp-not-inc,High School grad,Separated,Professional,Not-in-family,White,Female,0,0,20,United-States
65,?,High School grad,Widowed,?,Not-in-family,White,Female,0,0,35,United-States
47,Local-gov,Bachelors,Married,Professional,Husband,White,Male,0,0,40,United-States
21,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,Latin-America
38,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
55,Private,Bachelors,Separated,Professional,Unmarried,White,Female,0,0,40,United-States
39,Private,Masters,Separated,Professional,Own-child,White,Female,1506,0,40,United-States
