Time,Temperature
14853,22.00000002
14854,22.00000002
14855,22.00000002
14856,22.00000002
14857,22.00000002
14858,22.00000002
14859,22.00000002
14860,22.00000002
14861,22.00000002
14862,22.00000002
14863,22.00000002
14864,22.00000002
14865,22.00000002
14866,22.00000002
14867,22.00000002
14868,22.00000002
14869,22.00000002
14870,22.00000002
14871,22.00000002
14872,22.00000002
14873,22.00000002
14874,22.00000002
14875,22.00000002
14876,22.00000002
14877,22.00000002
14878,22.00000002
14879,22.00000002
14880,22.00000002
14881,22.00000002
14882,22.00000002
14883,22.00000002
14884,22.00000002
14885,22.00000002
14886,22.00000002
14887,22.00000002
14888,22.00000002
14889,22.00000002
14890,22.00000002
14891,22.00000002
14892,22.00000002
14893,22.00000002
14894,22.00000002
14895,22.00000002
14896,22.00000002
14897,22.00000002
14898,22.00000002
14899,22.00000002
14900,22.00000002
14901,22.00000002
14902,22.00000002
14903,22.00000002
14904,22.00000002
14905,22.00000002
14906,22.00000002
14907,22.00000002
14908,22.00000002
14909,22.00000002
14910,22.00000002
14911,22.00000002
14912,22.00000002
14913,22.00000002
14914,22.00000002
14915,22.00000002
14916,22.00000002
14917,22.00000002
14918,22.00000002
14919,22.00000002
14920,22.00000002
14921,22.00000002
14922,22.00000002
14923,22.00000002
14924,22.00000002
14925,22.00000002
14926,22.00000002
14927,22.00000002
14928,22.00000002
14929,22.00000002
14930,22.00000002
14931,22.00000002
14932,22.00000002
14933,22.00000002
14934,22.00000002
14935,22.00000002
14936,22.00000002
14937,22.00000002
14938,22.00000002
14939,22.00000002
14940,22.00000002
14941,22.00000002
14942,22.00000002
14943,22.00000002
14944,22.00000002
14945,22.00000002
14946,22.00000002
14947,22.00000002
14948,22.00000002
14949,22.00000002
14950,22.00000002
14951,22.00000002
14952,22.00000002
14953,22.00000002
14954,22.00000002
14955,22.00000002
14956,22.00000002
14957,22.00000002
14958,22.00000002
14959,22.00000002
14960,22.00000002
14961,22.00000002
14962,22.00000002
14963,22.00000002
14964,22.00000002
14965,22.00000002
14966,22.00000002
14967,22.00000002
14968,22.00000002
14969,22.00000002
14970,22.00000002
14971,22.00000002
14972,22.00000002
14973,22.00000002
14974,22.00000002
14975,22.00000002
14976,22.00000002
14977,22.00000002
14978,22.00000002
14979,22.00000002
14980,22.00000002
14981,22.00000002
14982,22.00000002
14983,22.00000002
14984,22.00000002
14985,22.00000002
14986,22.00000002
14987,22.00000002
14988,22.00000002
14989,22.00000002
14990,22.00000002
14991,22.00000002
14992,22.00000002
14993,22.00000002
14994,22.00000002
14995,22.00000002
14996,22.00000002
14997,22.00000002
14998,22.00000002
14999,22.00000002
15000,22.00000002
15001,22.00000002
15002,22.00000002
15003,22.00000002
15004,22.00000002
15005,22.00000002
15006,22.00000002
15007,22.00000002
15008,22.00000002
15009,22.00000002
15010,22.00000002
15011,22.00000002
15012,22.00000002
15013,22.00000002
15014,22.00000002
15015,22.00000002
15016,22.00000002
15017,22.00000002
15018,22.00000002
15019,22.00000002
15020,22.00000002
15021,22.00000002
15022,22.00000002
15023,22.00000002
15024,22.00000002
15025,22.00000002
15026,22.00000002
15027,22.00000002
15028,22.00000002
15029,22.00000002
15030,22.00000002
15031,22.00000002
15032,22.00000002
15033,22.00000002
15034,22.00000002
15035,22.00000002
15036,22.00000002
15037,22.00000002
15038,22.00000002
15039,22.00000002
15040,22.00000002
15041,22.00000002
15042,22.00000002
15043,22.00000002
15044,22.00000002
15045,22.00000002
15046,22.00000002
15047,22.00000002
15048,22.00000002
15049,22.00000002
15050,22.00000002
15051,22.00000002
15052,22.00000002
15053,22.00000002
15054,22.00000002
15055,22.00000002
15056,22.00000002
15057,22.00000002
15058,22.00000002
15059,22.00000002
15060,22.00000002
15061,22.00000002
15062,22.00000002
15063,22.00000002
15064,22.00000002
15065,22.00000002
15066,22.00000002
15067,22.00000002
15068,22.00000002
15069,22.00000002
15070,22.00000002
15071,22.00000002
15072,22.00000002
15073,22.00000002
15074,22.00000002
15075,22.00000002
15076,22.00000002
15077,22.00000002
15078,22.00000002
15079,22.00000002
15080,22.00000002
15081,22.00000002
15082,22.00000002
15083,22.00000002
15084,22.00000002
15085,22.00000002
15086,22.00000002
15087,22.00000002
15088,22.00000002
15089,22.00000002
15090,22.00000002
15091,22.00000002
15092,22.00000002
15093,22.00000002
15094,22.00000002
15095,22.00000002
15096,22.00000002
15097,22.00000002
15098,22.00000002
15099,22.00000002
15100,22.00000002
15101,22.00000002
15102,22.00000002
15103,22.00000002
15104,22.00000002
15105,22.00000002
15106,22.00000002
15107,22.00000002
15108,22.00000002
15109,22.00000002
15110,22.00000002
15111,22.00000002
15112,22.00000002
15113,22.00000002
15114,22.00000002
15115,22.00000002
15116,22.00000002
15117,22.00000002
15118,22.00000002
15119,22.00000002
15120,22.00000002
15121,22.00000002
15122,22.00000002
15123,22.00000002
15124,22.00000002
15125,22.00000002
15126,22.00000002
15127,22.00000002
15128,22.00000002
15129,22.00000002
15130,22.00000002
15131,22.00000002
15132,22.00000002
15133,22.00000002
15134,22.00000002
15135,22.00000002
15136,22.00000002
15137,22.00000002
15138,22.00000002
15139,22.00000002
15140,22.00000002
15141,22.00000002
15142,22.00000002
15143,22.00000002
15144,22.00000002
15145,22.00000002
15146,22.00000002
15147,22.00000002
15148,22.00000002
15149,22.00000002
15150,22.00000002
15151,22.00000002
15152,22.00000002
15153,22.00000002
15154,22.00000002
15155,22.00000002
15156,22.00000002
15157,22.00000002
15158,22.00000002
15159,22.00000002
15160,22.00000002
15161,22.00000002
15162,22.00000002
15163,22.00000002
15164,22.00000002
15165,22.00000002
15166,22.00000002
15167,22.00000002
15168,22.00000002
15169,22.00000002
15170,22.00000002
15171,22.00000002
15172,22.00000002
15173,22.00000002
15174,22.00000002
15175,22.00000002
15176,22.00000002
15177,22.00000002
15178,22.00000002
15179,22.00000002
15180,22.00000002
15181,22.00000002
15182,22.00000002
15183,22.00000002
15184,22.00000002
15185,22.00000002
15186,22.00000002
15187,22.00000002
15188,22.00000002
15189,22.00000002
15190,22.00000002
15191,22.00000002
15192,22.00000002
15193,22.00000002
15194,22.00000002
15195,22.00000002
15196,22.00000002
15197,22.00000002
15198,22.00000002
15199,22.00000002
15200,22.00000002
15201,22.00000002
15202,22.00000002
15203,22.00000002
15204,22.00000002
15205,22.00000002
15206,22.00000002
15207,22.00000002
15208,22.00000002
15209,22.00000002
15210,22.00000002
15211,22.00000002
15212,22.00000002
15213,22.00000002
15214,22.00000002
15215,22.00000002
15216,22.00000002
15217,22.00000002
15218,22.00000002
15219,22.00000002
15220,22.00000002
15221,22.00000002
15222,22.00000002
15223,22.00000002
15224,22.00000002
15225,22.00000002
15226,22.00000002
15227,22.00000002
15228,22.00000002
15229,22.00000002
15230,22.00000002
15231,22.00000002
15232,22.00000002
15233,22.00000002
15234,22.00000002
15235,22.00000002
15236,22.00000002
15237,22.00000002
15238,22.00000002
15239,22.00000002
15240,22.00000002
15241,22.00000002
15242,22.00000002
15243,22.00000002
15244,22.00000002
15245,22.00000002
15246,22.00000002
15247,22.00000002
15248,22.00000002
15249,22.00000002
15250,22.00000002
15251,22.00000002
15252,22.00000002
15253,22.00000002
15254,22.00000002
15255,22.00000002
15256,22.00000002
15257,22.00000002
15258,22.00000002
15259,22.00000002
15260,22.00000002
15261,22.00000002
15262,22.00000002
15263,22.00000002
15264,22.00000002
15265,22.00000002
15266,22.00000002
15267,22.00000002
15268,22.00000002
15269,22.00000002
15270,22.00000002
15271,22.00000002
15272,22.00000002
15273,22.00000002
15274,22.00000002
15275,22.00000002
15276,22.00000002
15277,22.00000002
15278,22.00000002
15279,22.00000002
15280,22.00000002
15281,22.00000002
15282,22.00000002
15283,22.00000002
15284,22.00000002
15285,22.00000002
15286,22.00000002
15287,22.00000002
15288,22.00000002
15289,22.00000002
15290,22.00000002
15291,22.00000002
15292,22.00000002
15293,22.00000002
15294,22.00000002
15295,22.00000002
15296,22.00000002
15297,22.00000002
15298,22.00000002
15299,22.00000002
15300,22.00000002
15301,22.00000002
15302,22.00000002
15303,22.00000002
15304,22.00000002
15305,22.00000002
15306,22.00000002
15307,22.00000002
15308,22.00000002
15309,22.00000002
15310,22.00000002
15311,22.00000002
15312,22.00000002
15313,22.00000002
15314,22.00000002
15315,22.00000002
15316,22.00000002
15317,22.00000002
15318,22.00000002
15319,22.00000002
15320,22.00000002
15321,22.00000002
15322,22.00000002
15323,22.00000002
15324,22.00000002
15325,22.00000002
15326,22.00000002
15327,22.00000002
15328,22.00000002
15329,22.00000002
15330,22.00000002
15331,22.00000002
15332,22.00000002
15333,22.00000002
15334,22.00000002
15335,22.00000002
15336,22.00000002
15337,22.00000002
15338,22.00000002
15339,22.00000002
15340,22.00000002
15341,22.00000002
15342,22.00000002
15343,22.00000002
15344,22.00000002
15345,22.00000002
15346,22.00000002
15347,22.00000002
15348,22.00000002
15349,22.00000002
15350,22.00000002
15351,22.00000002
15352,22.00000002
15353,22.00000002
15354,22.00000002
15355,22.00000002
15356,22.00000002
15357,22.00000002
15358,22.00000002
15359,22.00000002
15360,22.00000002
15361,22.00000002
15362,22.00000002
15363,22.00000002
15364,22.00000002
15365,22.00000002
15366,22.00000002
15367,22.00000002
15368,22.00000002
15369,22.00000002
15370,22.00000002
15371,22.00000002
15372,22.00000002
15373,22.00000002
15374,22.00000002
15375,22.00000002
15376,22.00000002
15377,22.00000002
15378,22.00000002
15379,22.00000002
15380,22.00000002
15381,22.00000002
15382,22.00000002
15383,22.00000002
15384,22.00000002
15385,22.00000002
15386,22.00000002
15387,22.00000002
15388,22.00000002
15389,22.00000002
15390,22.00000002
15391,22.00000002
15392,22.00000002
15393,22.00000002
15394,22.00000002
15395,22.00000002
15396,22.00000002
15397,22.00000002
15398,22.00000002
15399,22.00000002
15400,22.00000002
15401,22.00000002
15402,22.00000002
15403,22.00000002
15404,22.00000002
15405,22.00000002
15406,22.00000002
15407,22.00000002
15408,22.00000002
15409,22.00000002
15410,22.00000002
15411,22.00000002
15412,22.00000002
15413,22.00000002
15414,22.00000002
15415,22.00000002
15416,22.00000002
15417,22.00000002
15418,22.00000002
15419,22.00000002
15420,22.00000002
15421,22.00000002
15422,22.00000002
15423,22.00000002
15424,22.00000002
15425,22.00000002
15426,22.00000002
15427,22.00000002
15428,22.00000002
15429,22.00000002
15430,22.00000002
15431,22.00000002
15432,22.00000002
15433,22.00000002
15434,22.00000002
15435,22.00000002
15436,22.00000002
15437,22.00000002
15438,22.00000002
15439,22.00000002
15440,22.00000002
15441,22.00000002
15442,22.00000002
15443,22.00000002
15444,22.00000002
15445,22.00000002
15446,22.00000002
15447,22.00000002
15448,22.00000002
15449,22.00000002
15450,22.00000002
15451,22.00000002
15452,22.00000002
15453,22.00000002
15454,22.00000002
15455,22.00000002
15456,22.00000002
15457,22.00000002
15458,22.00000002
15459,22.00000002
15460,22.00000002
15461,22.00000002
15462,22.00000002
15463,22.00000002
15464,22.00000002
15465,22.00000002
15466,22.00000002
15467,22.00000002
15468,22.00000002
15469,22.00000002
15470,22.00000002
15471,22.00000002
15472,22.00000002
15473,22.00000002
15474,22.00000002
15475,22.00000002
15476,22.00000002
15477,22.00000002
15478,22.00000002
15479,22.00000002
15480,22.00000002
15481,22.00000002
15482,22.00000002
15483,22.00000002
15484,22.00000002
15485,22.00000002
15486,22.00000002
15487,22.00000002
15488,22.00000002
15489,22.00000002
15490,22.00000002
15491,22.00000002
15492,22.00000002
15493,22.00000002
15494,22.00000002
15495,22.00000002
15496,22.00000002
15497,22.00000002
15498,22.00000002
15499,22.00000002
15500,22.00000002
15501,22.00000002
15502,22.00000002
15503,22.00000002
15504,22.00000002
15505,22.00000002
15506,22.00000002
15507,22.00000002
15508,22.00000002
15509,22.00000002
15510,22.00000002
15511,22.00000002
15512,22.00000002
15513,22.00000002
15514,22.00000002
15515,22.00000002
15516,22.00000002
15517,22.00000002
15518,22.00000002
15519,22.00000002
15520,22.00000002
15521,22.00000002
15522,22.00000002
15523,22.00000002
15524,22.00000002
15525,22.00000002
15526,22.00000002
15527,22.00000002
15528,22.00000002
15529,22.00000002
15530,22.00000002
15531,22.00000002
15532,22.00000002
15533,22.00000002
15534,22.00000002
15535,22.00000002
15536,22.00000002
15537,22.00000002
15538,22.00000002
15539,22.00000002
15540,22.00000002
15541,22.00000002
15542,22.00000002
15543,22.00000002
15544,22.00000002
15545,22.00000002
15546,22.00000002
15547,22.00000002
15548,22.00000002
15549,22.00000002
15550,22.00000002
15551,22.00000002
15552,22.00000002
15553,22.00000002
15554,22.00000002
15555,22.00000002
15556,22.00000002
15557,22.00000002
15558,22.00000002
15559,22.00000002
15560,22.00000002
15561,22.00000002
15562,22.00000002
15563,22.00000002
15564,22.00000002
15565,22.00000002
15566,22.00000002
15567,22.00000002
15568,22.00000002
15569,22.00000002
15570,22.00000002
15571,22.00000002
15572,22.00000002
15573,22.00000002
15574,22.00000002
15575,22.00000002
15576,22.00000002
15577,22.00000002
15578,22.00000002
15579,22.00000002
15580,22.00000002
15581,22.00000002
15582,22.00000002
15583,22.00000002
15584,22.00000002
15585,22.00000002
15586,22.00000002
15587,22.00000002
15588,22.00000002
15589,22.00000002
15590,22.00000002
15591,22.00000002
15592,22.00000002
15593,22.00000002
15594,22.00000002
15595,22.00000002
15596,22.00000002
15597,22.00000002
15598,22.00000002
15599,22.00000002
15600,22.00000002
15601,22.00000002
15602,22.00000002
15603,22.00000002
15604,22.00000002
15605,22.00000002
15606,22.00000002
15607,22.00000002
15608,22.00000002
15609,22.00000002
15610,22.00000002
15611,22.00000002
15612,22.00000002
15613,22.00000002
15614,22.00000002
15615,22.00000002
15616,22.00000002
15617,22.00000002
15618,22.00000002
15619,22.00000002
15620,22.00000002
15621,22.00000002
15622,22.00000002
15623,22.00000002
15624,22.00000002
15625,22.00000002
15626,22.00000002
15627,22.00000002
15628,22.00000002
15629,22.00000002
15630,22.00000002
15631,22.00000002
15632,22.00000002
15633,22.00000002
15634,22.00000002
15635,22.00000002
15636,22.00000002
15637,22.00000002
15638,22.00000002
15639,22.00000002
15640,22.00000002
15641,22.00000002
15642,22.00000002
15643,22.00000002
15644,22.00000002
15645,22.00000002
15646,22.00000002
15647,22.00000002
15648,22.00000002
15649,22.00000002
15650,22.00000002
15651,22.00000002
15652,22.00000002
15653,22.00000002
15654,22.00000002
15655,22.00000002
15656,22.00000002
15657,22.00000002
15658,22.00000002
15659,22.00000002
15660,22.00000002
15661,22.00000002
15662,22.00000002
15663,22.00000002
15664,22.00000002
15665,22.00000002
15666,22.00000002
15667,22.00000002
15668,22.00000002
15669,22.00000002
15670,22.00000002
15671,22.00000002
15672,22.00000002
15673,22.00000002
15674,22.00000002
15675,22.00000002
15676,22.00000002
15677,22.00000002
15678,22.00000002
15679,22.00000002
15680,22.00000002
15681,22.00000002
15682,22.00000002
15683,22.00000002
15684,22.00000002
15685,22.00000002
15686,22.00000002
15687,22.00000002
15688,22.00000002
15689,22.00000002
15690,22.00000002
15691,22.00000002
15692,22.00000002
15693,22.00000002
15694,22.00000002
15695,22.00000002
15696,22.00000002
15697,22.00000002
15698,22.00000002
15699,22.00000002
15700,22.00000002
15701,22.00000002
15702,22.00000002
15703,22.00000002
15704,22.00000002
15705,22.00000002
15706,22.00000002
15707,22.00000002
15708,22.00000002
15709,22.00000002
15710,22.00000002
15711,22.00000002
15712,22.00000002
15713,22.00000002
15714,22.00000002
15715,22.00000002
15716,22.00000002
15717,22.00000002
15718,22.00000002
15719,22.00000002
15720,22.00000002
15721,22.00000002
15722,22.00000002
15723,22.00000002
15724,22.00000002
15725,22.00000002
15726,22.00000002
15727,22.00000002
15728,22.00000002
15729,22.00000002
15730,22.00000002
15731,22.00000002
15732,22.00000002
15733,22.00000002
15734,22.00000002
15735,22.00000002
15736,22.00000002
15737,22.00000002
15738,22.00000002
15739,22.00000002
15740,22.00000002
15741,22.00000002
15742,22.00000002
15743,22.00000002
15744,22.00000002
15745,22.00000002
15746,22.00000002
15747,22.00000002
15748,22.00000002
15749,22.00000002
15750,22.00000002
15751,22.00000002
15752,22.00000002
15753,22.00000002
15754,22.00000002
15755,22.00000002
15756,22.00000002
15757,22.00000002
15758,22.00000002
15759,22.00000002
15760,22.00000002
15761,22.00000002
15762,22.00000002
15763,22.00000002
15764,22.00000002
15765,22.00000002
15766,22.00000002
15767,22.00000002
15768,22.00000002
15769,22.00000002
15770,22.00000002
15771,22.00000002
15772,22.00000002
15773,22.00000002
15774,22.00000002
15775,22.00000002
15776,22.00000002
15777,22.00000002
15778,22.00000002
15779,22.00000002
15780,22.00000002
15781,22.00000002
15782,22.00000002
15783,22.00000002
15784,22.00000002
15785,22.00000002
15786,22.00000002
15787,22.00000002
15788,22.00000002
15789,22.00000002
15790,22.00000002
15791,22.00000002
15792,22.00000002
15793,22.00000002
15794,22.00000002
15795,22.00000002
15796,22.00000002
15797,22.00000002
15798,22.00000002
